size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
101,0.0476190476,14,151,18,0.886299759,3,0,3,0.6,0,2,5,0.0208333333,0,0,11,2,1,0,1,0
1466,0.1942119944,27,2202,119,0.9182300964,8,3,5,0.5227272727,0,11,34,0.008037863,0,2,78,9,1,1,3,1
100,0.095959596,3,123,11,0.8453509366,1,0,1,1,0,1,4,0.0165056361,0,0,5,3,1,0,2,1
13,0.1538461538,1,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
383,0.1683162728,4,594,22,0.6840384356,5,0,5,0.4285714286,0,3,6,0.0633532423,0,2,6,2,1,0,4.5,0
252,0.1481481481,5,1726,76,0.954579619,4,0,4,0.7894736842,0,5,7,0.0120481928,0,2,18,8,1,0,3,1
344,0.0859375,7,2144,82,0.8670514631,7,0,7,0.45,1,6,13,0.0144377729,0,2,65,11,2,2,2,0
26,0,1,29,7,0,1,0,1,1,0,0,0,0.4827586207,0,0,9,2,2,0,1,0
119,0,3,116,14,0.9014358422,1,0,1,1,0,1,5,0.0125,0,0,7,3,1,0,1,1
27,0.2962962963,1,58,6,0,2,0,2,0.6666666667,0,1,2,0.1293103448,0,0,1,1,1,0,3,0
1175,0.025462963,52,3624,132,0.9402056928,7,4,3,0.6458333333,0,12,23,0.0082202442,0.069704117,5,60,8,1,0,3.5,0
10,0.1,1,10,2,0,1,0,1,1,0,1,0,0,0,0,1,2,1,0,1,0
733,0.1241496599,8,2739,84,0.9607501727,6,2,4,0.6363636364,0,7,29,0.006913635,0,3,22,5,1,0,3.5,0
80,0.0526662278,3,103,11,0.4394969869,3,0,3,0.5,0,2,3,0.0076530612,0,0,4,3,1,0,2,0
260,0.15,30,1181,76,0.826725968,8,6,2,0.6363636364,0,3,18,0.0384615385,0,0,45,15,1,0,2,0
656,0.2322097378,12,452,20,0.90775566,3,0,3,0.7777777778,0,1,7,0.0384615385,0,5,25,9,1,1,2,0
36,0.25,2,24,4,0,1,0,1,1,0,0,1,0.0416666667,0,0,1,1,1,0,1,0
934,0.0650396116,12,6656,108,0.9043643079,7,2,5,0.5135135135,0,6,30,0.0030471878,0,6,38,6,2,0,4.5,0
32,0.1590909091,1,12,5,0.7219280949,1,0,1,1,0,1,2,0.0625,0,1,3,2,1,0,1,0
61,0.1639344262,1,46,4,0,1,0,1,1,0,0,1,0.0217391304,0,0,2,4,1,0,1,0
5,0.2,1,2,1,0,1,0,1,1,0,1,1,0,0,0,1,2,1,0,1,0
26,0.0384615385,3,204,6,0,2,0,2,0.5,0,1,2,0.0098039216,0,1,2,2,2,0,3,0
394,0.0718085106,7,1015,73,0.9427679755,6,3,3,0.4761904762,0,5,18,0.0157635468,0,3,20,6,2,0,4,0
23,0.0434782609,1,24,6,0,1,0,1,1,0,0,0,0.0416666667,2.425,0,2,1,1,0,1,0
187,0.1081081081,4,1015,35,0.9664144196,3,0,3,0.7142857143,0,2,12,0.0208333333,0,0,14,5,1,0,1,0
251,0.0555555556,4,158,24,0.8979444735,3,0,3,0.4285714286,0,0,2,0.0666666667,0,2,22,5,1,0,1,0
74,0.2297297297,6,112,25,0,4,0,4,0.3333333333,0,1,4,0.0089285714,0,0,8,6,1,3,9,0
2995,0.0932712215,43,4935,184,0.890769342,9,5,4,0.5873015873,1,8,36,0.0040375755,0.1634831461,21,108,10,1,2,7,0
31,0.0662393162,8,34,6,0.9182958341,2,0,2,0.5,0,1,0,0.0277777778,0,0,5,5,1,0,1,0
9956,0.1736088688,321,44683,524,0.9248955048,39,35,4,0.2372881356,1,59,118,0.0004005766,0,25,217,102,1,5,2,5
149,0.2448979592,5,748,28,0.9657130652,1,0,1,1,0,0,0,0.0333333333,0,1,7,1,1,0,1,1
481,0.0530333467,19,1373,67,0.9115774194,5,0,5,0.3076923077,0,3,7,0.0281012767,0,1,45,16,4,0,2,2
107,0.1141304348,3,622,44,0.9985090989,3,0,3,0.6,1,5,7,0.0161823362,8.3743596003,9,39,8,2,0,7.5,2
219,0.1203703704,3,3760,49,0.914100892,3,0,3,0.5625,0,2,2,0.0034602076,0,22,54,8,2,0,7,1
375,0.0666666667,3,5,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
4470,0.1702898551,78,1084,135,0.8897036857,17,13,4,0.25,1,19,38,0.0014450867,0,11,42,18,1,6,2,2
1816,0.1375661376,14,2885,128,0.8949290521,8,2,6,0.2413793103,0,8,13,0.0027932961,0,4,31,9,1,2,1,0
1073,0.0892638596,21,126,35,0.8509739574,8,0,8,0.2727272727,0,3,8,0.0422979798,0,0,17,8,1,0,1.5,0
93,0,2,539,8,0.9850568223,5,0,5,0.3333333333,0,6,6,0,0,0,0,1,0,0,2,0
1448,0.1586402266,19,411,17,0.9503435562,4,0,4,0.4,0,4,9,0,0,0,7,5,1,0,2,2
778,0.0716281669,35,434,52,0.6899195814,13,7,6,0.25,0,12,16,0.0122311828,0,4,37,16,1,0,1,2
1554,0.1722222222,26,9779,280,0.9593148821,13,9,4,0.3518518519,0,17,78,0.0109764665,0,15,479,20,2,13,5,2
319,0.1826923077,5,74,5,0.8649735207,2,0,2,0.75,0,2,4,0,0,1,2,1,1,0,1,1
1149,0.1045128072,14,891,39,0.9351498493,5,0,5,0.6111111111,0,4,10,0,0,0,21,14,1,0,1,1
524,0.2656219721,2,27,5,0.9709505945,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
65,0.0568181818,7,14,5,0.9709505945,2,0,2,0.6666666667,0,3,2,0,0,0,1,1,0,0,1.5,0
59,0.1302521008,1,16,4,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
1725,0.1578947368,30,2224,122,0.8865943801,15,8,7,0.2916666667,0,21,34,0.0256410256,0,4,67,17,2,1,2,4
128,0.2224880383,8,784,52,0.9643249882,7,5,2,0.4444444444,0,9,16,0.0235284337,0,2,24,7,1,0,4,1
894,0.2,7,489,10,0.9602297179,5,0,5,0.3333333333,0,4,5,0,0,0,1,2,0,0,2,0
670,0.0769230769,49,735,58,0.9120449794,10,3,7,0.2580645161,1,11,25,0.0090909091,0,2,27,13,0,0,1,2
256,0.1816849817,2,24,4,1,2,0,2,0.5,0,1,2,0.0416666667,0,0,2,2,1,0,1,0
314,0.1711026616,5,188,18,0.5959059181,4,0,4,0.375,0,5,7,0.3333333333,0,0,8,5,2,0,1,0
91,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,2,2,2,0,1,0
1814,0.1764797914,36,166,25,0.8937492641,6,0,6,0.4166666667,0,7,10,0,0,1,5,3,0,0,2,2
24,0,2,62,8,1,2,0,2,0.5,0,2,2,0,0,0,4,2,0,0,1,0
33,0,2,43,5,0.9709505945,3,0,3,0.3333333333,0,3,2,0,0,0,1,2,0,0,1.5,0
467,0.2005752714,42,41,8,0.9528195311,5,0,5,0.3333333333,0,3,4,0.21875,0,0,7,4,0,0,1.5,1
687,0.0857142857,12,1256,65,0.8787898799,7,3,4,0.2727272727,0,7,15,0.0226418319,0,2,38,3,1,0,2.5,0
728,0.0815720809,12,3660,68,0.8851484285,9,3,6,0.3214285714,1,11,21,0.0006753715,0,7,32,6,0,2,2,0
93,0.1129032258,0,1531,31,0.999249248,3,0,3,0.5555555556,0,4,7,0.0054325456,0,0,10,3,2,2,5.5,2
1176,0.1046511628,34,2750,243,0.7715392936,18,10,8,0.25,3,21,57,0.0037453184,0,3,149,13,2,8,2,4
117,0.1052631579,10,3372,74,0.742331663,6,2,4,0.4166666667,0,8,16,0.0011671335,0,2,35,7,1,0,2,1
3173,0.0769230769,81,5664,334,0.8220877244,21,14,7,0.2719298246,3,30,94,0.0008920607,0,12,238,26,2,12,2,3
1973,0.1071428571,64,3745,266,0.7793443476,17,13,4,0.3125,0,23,49,0,0,10,165,22,1,9,3,3
1536,0.0715759988,11,925,78,0.9068297311,13,3,10,0.325,0,15,39,0.0394098233,0,4,38,4,1,0,3,2
7336,0.0912408759,160,70827,1473,0.900529918,38,33,5,0.2150259067,5,62,231,0.0051150895,0,66,724,27,2,83,5,11
1081,0.084530922,9,2310,69,0.8769516853,7,0,7,0.3,0,9,17,0.0050878471,0,6,77,14,2,1,5.5,1
2531,0.0976828714,36,4532,373,0.8960853884,13,9,4,0.3214285714,0,27,108,0.0155578837,0,11,217,21,1,16,10.5,2
7316,0.1388888889,394,23353,1969,0.8445740739,45,41,4,0.2118644068,7,67,301,0.0049164208,0,17,1293,40,1,88,4,16
6150,0.1313131313,96,46062,576,0.9068670417,26,20,6,0.2258064516,4,37,92,0.0006527415,0,12,268,33,1,15,3,6
162,0.1380952381,3,4,2,1,1,0,1,1,0,0,2,2,0,0,8,4,3,0,1,0
281,0.1316725979,9,15,8,0,4,0,4,0.5714285714,0,7,7,0,0,0,1,1,1,0,7,0
323,0.0340557276,2,2,1,0,1,0,1,1,0,0,1,2,0,0,4,3,3,0,1,0
21,0.1538461538,3,10,5,0.9709505945,2,0,2,0.6666666667,0,3,3,0,0,0,0,0,0,0,1.5,0
10,0,1,8,2,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0
584,0.125,160,2592,122,0.8173447257,13,2,11,0.1379310345,0,12,16,0.0062695925,0,11,46,143,1,3,2,8
159,0,6,5639,103,0.8542236237,3,0,3,0.7,0,1,5,0.0114638448,0,50,64,8,3,0,3,0
34,0.0588235294,2,94,11,0,3,0,3,0.3333333333,0,2,2,0.0638297872,0,0,1,1,1,0,3,0
16,0,2,12,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
14422,0.1052631579,1341,16718,1201,0.7743014587,104,101,3,0.1598746082,7,88,185,0.0013648772,0,44,607,280,1,30,2,27
69,0.0625,9,949,24,0.9850568223,3,0,3,0.5,0,2,1,0.0213675214,15.5675569801,0,5,13,1,0,1,0
3929,0.1331360947,133,6185,420,0.7660380028,42,39,3,0.0990990991,4,39,62,0.0017331023,0,8,199,60,1,16,2,11
8,0.2857142857,0,140,9,0.9910760598,1,0,1,1,0,2,5,0.04375,0,2,9,3,2,0,2.5,0
80,0.1625,2,8,4,0,1,0,1,1,0,1,0,0,0,0,1,2,1,0,1,1
745,0.0771838331,1,4495,59,0.9812225903,3,0,3,0.3846153846,0,2,7,0.0035996751,0,4,26,5,2,0,2,0
1164,0.0552486188,1,8006,65,0.9251273411,2,0,2,0.6875,0,2,8,0.0050632911,0,0,16,2,2,0,1,0
40,0.275,1,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
76,0.0818181818,1,16,4,1,1,0,1,1,0,0,2,0.1666666667,0,0,2,1,1,0,1,0
626,0.113253012,18,35,13,0.8420887816,5,0,5,0.25,0,5,4,0.08,314.3783333333,0,3,2,0,0,2,0
624,0.1363636364,1,5216,60,0.5152734452,10,0,10,0.25,0,5,3,0,0,4,31,9,1,2,1,1
128,0.0708661417,1,91,2,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
1417,0,32,1455,113,0.6708703982,6,0,6,0.3333333333,1,6,9,0.0043383948,9.3530730296,7,76,12,4,7,10,0
202,0.0813253012,23,408,18,1,1,0,1,1,0,0,2,0.015403783,0,0,6,3,1,0,1,0
991,0.1423558897,2,346,38,0.9747260077,2,0,2,0.5,0,1,2,0.0553030303,15.0115697794,0,34,3,2,0,2,0
34,0.2058823529,1,16,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3182,0.0886868467,75,2304,168,0.8114246205,18,10,8,0.2931034483,1,18,38,0.0006609385,0,11,75,16,1,2,1,5
1011,0.1028605016,11,1056,39,0.9384296051,2,0,2,0.5882352941,0,4,15,0.0113636364,0,1,13,2,1,0,2,0
8820,0.0636363636,314,3849,306,0.8874761438,17,13,4,0.2954545455,0,11,55,0.0189340813,0,19,150,37,1,3,2,4
2048,0.0807038975,119,9642,252,0.9097483483,14,7,7,0.1836734694,0,16,28,0.0024620644,0.4474302496,7,142,28,1,7,5,1
281,0.1103202847,12,12,6,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
10,0.3,1,9,3,0,1,0,1,1,0,0,0,0.2222222222,5586.0148148148,0,4,2,2,0,1,0
320,0.0955469846,1,43,8,0.875,2,0,2,0.5714285714,0,3,6,0,0,0,7,2,1,0,1.5,1
968,0.0464537776,57,3339,97,0.8071029339,9,0,9,0.2692307692,0,11,16,0.0050074742,0,1,26,15,0,0,2,2
399,0,10,176,29,0.9924384519,1,0,1,1,0,0,0,0.0555555556,0,0,21,3,1,0,1,1
3309,0.0911287758,43,178,24,0.8608506056,5,0,5,0.7142857143,0,4,10,0.0430107527,0,11,78,8,2,0,1.5,5
2170,0.0605540293,191,2180,205,0.8010578658,21,10,11,0.1052631579,0,13,21,0.0083457598,0,8,96,52,1,2,1.5,3
2066,0.1342233633,73,4277,161,0.9026073037,16,9,7,0.2857142857,0,16,24,0.0143099045,0,6,41,8,2,0,2.5,2
3251,0.1300813008,83,4040,227,0.9260344337,13,7,6,0.3404255319,1,18,35,0.0181818182,0,5,45,11,1,0,2,5
1070,0.1411103979,22,86,15,0.8119767939,4,0,4,0.5,1,3,5,0,0,0,4,2,0,0,1,1
103,0.049382716,7,134,4,1,1,0,1,1,0,2,4,0,0,0,0,0,0,0,2,0
60,0.2333333333,2,10,5,0,1,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0
152,0,5,326,20,0.8187770509,2,0,2,0.9,0,4,8,0,0,0,4,19,0,0,1,0
998,0.0512820513,38,1012,38,0.8851902918,4,0,4,0.4444444444,0,3,6,0.0056122449,0,0,9,5,2,1,2,0
736,0.1524438313,37,138,19,0.6474975374,4,0,4,0.3333333333,0,4,5,0,0,0,8,11,0,0,1,1
1601,0.1626945412,99,187,40,1,1,0,1,1,0,0,10,0.0729166667,0,1,10,1,1,0,1,1
2698,0.1340206186,107,2502,206,0.8554508023,14,7,7,0.3023255814,0,16,29,0.0125,0,2,73,39,1,0,1,4
2064,0.1631382316,107,2254,84,0.808456783,7,2,5,0.380952381,0,7,11,0.0425531915,0,6,50,14,2,5,2,3
618,0.1965811966,20,1547,52,0.794175141,3,0,3,0.8947368421,0,10,10,0.0015856237,0,1,23,5,1,0,2,3
682,0.1339181287,52,2118,160,0.5749026481,9,4,5,0.5681818182,2,17,27,0.0028603236,0,5,65,9,0,6,1,4
5093,0.0747663551,32,25184,564,0.9126411807,5,4,1,0.9398496241,1,11,58,0.0017050298,0,22,270,11,1,0,3,3
1929,0.119941629,21,548,71,0.9338221739,2,0,2,0.875,1,4,3,0,0,1,26,4,1,0,1.5,2
1570,0.0720720721,17,2539,54,0.9495586989,1,0,1,1,0,2,18,0.0039761431,0,1,24,3,1,0,1,0
130,0.1777777778,6,40,12,1,2,0,2,0.6666666667,0,1,1,0,0,0,3,2,1,0,1,1
494,0.1935582822,25,107,34,0.8037503067,8,0,8,0.25,1,8,8,0.03125,0,0,19,12,1,0,3,0
63,0.16,2,28,14,0.8920082109,1,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0
4853,0.0844444444,178,2813,152,0.8516284238,14,11,3,0.38,2,17,24,0.0036075036,0,9,69,24,1,1,1,3
8112,0.1221374046,552,27697,1157,0.8480008327,54,47,7,0.168627451,2,87,164,0.0023076923,0,29,441,67,1,26,3,15
162,0.0975609756,2,119,27,0.6051865766,4,0,4,0.4,0,1,2,0.0670045045,0,1,4,6,1,0,2.5,0
113,0.1689655172,8,71,13,0.8904916402,3,0,3,0.5,1,3,3,0.0317460317,0.7587301587,1,13,6,0,0,2,0
1638,0.052953973,4,27315,332,0.9470333373,6,1,5,0.3018867925,1,12,26,0.0036130536,0,18,104,11,2,3,2.5,1
735,0.1706730769,8,1544,152,0.9153526267,4,2,2,0.8125,1,6,10,0.0359461967,4.6826188568,7,131,10,2,1,2,0
330,0.0606060606,1,12,2,0,1,0,1,1,0,0,1,0.6666666667,0,0,0,0,0,0,1,0
1577,0.1052631579,11,7820,445,0.9277086144,9,5,4,0.6160714286,0,17,68,0.0098039216,0,19,149,15,2,0,2,1
330,0.0887681159,0,84,12,0.9182958341,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
116,0.1875,7,95,15,0.8732328993,5,0,5,0.3333333333,0,2,4,0.0488095238,0,0,14,25,1,0,1,0
108,0.1589861751,2,73,14,1,1,0,1,1,0,0,0,0.2172619048,0,2,18,4,4,0,1,0
24,0.2571428571,2,442,16,1,1,0,1,1,0,0,0,0.0047689951,0,2,4,1,1,0,1,0
22,0.0454545455,1,360,8,0,1,0,1,1,0,0,0,0.0027777778,0,0,2,1,1,0,1,0
50,0.1041666667,9,2276,160,0.9998872865,6,0,6,0.3846153846,0,3,6,0.0051431863,0,15,37,12,1,0,6.5,2
1247,0.1486880466,29,8575,236,0.9266776892,14,6,8,0.2702702703,1,8,12,0.0028653295,0,17,79,21,2,0,4,1
102,0.2549019608,34,1,1,0,1,0,1,1,0,1,1,0,0,0,3,4,3,0,1,1
2668,0.1532948498,120,646,91,0.7627155772,6,3,3,0.652173913,0,7,9,0.0137101716,1.4103841146,0,37,8,2,1,3.5,2
232,0.1077586207,4,2597,25,0,3,0,3,0.6666666667,2,2,3,0.0021178283,0.7454595046,3,31,7,2,0,6,0
651,0.1566754141,7,28,3,0.9182958341,2,0,2,0.5,0,2,1,0,0,0,0,0,0,0,1,0
5011,0.1020408163,53,18606,871,0.8770103199,17,12,5,0.5063291139,2,14,57,0.0108695652,0,53,478,22,2,31,2,4
1293,0.1232227488,29,11571,169,0.9066524488,10,6,4,0.5490196078,1,12,32,0.0018698579,0,10,53,12,1,2,2,1
265,0.1170212766,22,913,88,0.8593512445,5,0,5,0.2857142857,0,2,4,0.0340136054,0,0,24,10,2,0,2,1
1475,0.0642197375,47,6984,238,0.9215658672,8,2,6,0.5,2,10,27,0.0121811883,3.0629074161,4,181,5,2,2,4.5,0
147,0.2244897959,24,156,15,0,2,0,2,0.75,0,3,2,0.0256410256,6.9434294872,0,8,4,2,0,4,1
3345,0.1142948106,50,26155,280,0.918732279,11,7,4,0.3617021277,0,9,17,0.006409559,0,12,75,26,1,3,2.5,0
304,0.1188118812,15,374,21,0.9663407896,4,0,4,0.4285714286,0,3,3,0.0213903743,0,2,16,7,1,0,1,0
646,0.1111349266,8,151,33,0.9298851917,7,0,7,0.2857142857,0,7,13,0,0,0,3,4,0,0,1.5,0
1358,0.1911764706,40,4510,105,0.9218740513,15,6,9,0.2162162162,1,13,21,0.0016474465,0,12,59,30,1,1,2,3
292,0.1959421901,17,74,10,0.7219280949,4,0,4,0.25,0,4,2,0,0,0,3,3,1,0,2,2
321,0.1325301205,9,2100,14,0.7248340915,2,0,2,0.6,0,1,0,0.1666666667,0,0,7,9,1,0,1,1
1477,0.1183748684,62,3039,106,0.7947159944,11,7,4,0.2424242424,0,8,13,0,0,4,60,25,1,1,1.5,0
350,0.1390728477,2,797,60,0.9992411509,2,0,2,0.75,0,1,1,0.0343283582,0,1,87,5,3,0,3,2
2004,0.0449561404,73,2314,57,0.8492847876,4,0,4,0.5454545455,0,1,5,0.0200837309,0,4,96,11,2,0,1,1
2104,0.1144158841,57,2570,148,0.8881911509,15,10,5,0.2195121951,0,10,27,0.0045390918,0,9,71,26,1,0,2,2
196,0.081300813,6,185,19,0.6858128832,3,0,3,0.625,0,4,7,0,0,0,6,2,0,0,2,0
755,0.0534351145,6,3077,30,0.8682386673,2,0,2,0.6666666667,0,2,6,0.0038327797,0,1,3,1,1,0,1.5,0
774,0.0793333333,7,726,24,0.2498822928,5,0,5,0.3,0,5,6,0.001056338,0,1,10,3,0,0,5,2
703,0.1323127392,3,8961,105,0.8768323443,3,0,3,0.8148148148,0,3,9,0.0028769841,0,21,46,3,1,0,2,0
1016,0.2013513514,26,233,42,0.9213322067,5,0,5,0.5625,0,3,12,0,0,0,12,5,0,0,1.5,1
458,0.0833333333,8,117,24,0.9024557035,4,0,4,0.5454545455,0,5,10,0,0,0,3,1,0,0,2,1
60,0.125,2,12,5,0.7219280949,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,0
