size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
2575,0.1679338104,0,1550,121,0.8745977475,3,1,2,0.8214285714,1,4,5,0.0428695536,6.3409843346,0,146,8,3,2,1.5,0
568,0.0852782765,0,876,12,1,1,0,1,1,0,1,2,0,0,0,4,6,1,0,1,0
216,0.162037037,0,10,3,0,1,0,1,1,0,2,1,0,0,0,2,2,1,0,2,0
56,0.0535714286,0,49,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
4,0,0,93,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1025,0.15484901,0,12,6,1,1,0,1,1,0,3,6,0,0,0,0,0,0,0,3,0
4,0.1666666667,0,106,4,1,1,0,1,1,0,0,0,0.0509615385,161.0465304487,0,2,1,1,0,1,0
215,0.0833333333,0,1794,84,0.9988520869,4,0,4,0.6666666667,0,10,24,0.0076190476,0,0,21,3,3,0,8,0
18,0.25,0,68,3,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0
475,0.0303030303,0,108,10,1,1,0,1,1,0,0,0,0.125,189.6375,0,5,1,1,0,1,0
90,0,0,226,2,0,1,0,1,1,0,0,1,0.0044247788,0,0,1,1,1,0,1,0
203,0,0,3366,18,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
286,0.1304347826,0,630,20,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
2413,0.1346063407,0,17,4,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,1,0
734,0.2847411444,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1895,0.1548295455,0,212,7,1,1,0,1,1,0,1,7,0,0,0,0,0,0,0,1,0
2799,0.2170584046,0,1028,8,1,1,0,1,1,0,1,8,0,0,0,0,0,0,0,1,0
654,0.2360745335,0,128,7,0.975503759,1,0,1,1,0,2,7,0,0,0,0,0,0,0,1,0
388,0.0151515152,0,56,6,0.7896900821,2,0,2,0.75,0,2,4,0,0,0,2,1,0,0,1,0
753,0.1320941734,0,16,8,1,2,0,2,0.5,0,1,2,0.5,0,0,12,3,2,0,2,0
212,0.1295061728,0,176,2,1,1,0,1,1,0,0,2,0.1317611829,0,0,6,3,3,0,1,0
624,0,0,19425,3,0,1,0,1,1,0,0,0,5.14800514800515E-05,0,0,2,1,1,0,1,0
944,0.1212765957,0,5760,6,1,1,0,1,1,0,0,0,0.0008455967,0,0,4,1,1,0,1,0
4425,0.1525423729,0,21228,39,1,1,0,1,1,0,0,0,0.0019157088,0,0,26,1,1,0,1,0
4857,0.1578947368,0,27567,24,1,1,0,1,1,0,0,0,0.0011702705,0,0,16,1,1,0,1,0
10363,0.18,0,35697,39,1,1,0,1,1,0,0,0,0.0007092199,0,0,26,1,1,0,1,0
259,0.0703125,0,1584,6,1,1,0,1,1,0,0,0,0.0065055075,0,0,4,1,1,0,1,0
2284,0.1023673827,0,9792,6,1,1,0,1,1,0,0,0,0.0064617285,0,0,4,1,1,0,1,0
74453,0.1818181818,0,370977,339,1,1,0,1,1,0,0,0,0.0005952381,0,0,226,1,1,0,1,0
1528,0.1886792453,0,6387,15,1,1,0,1,1,0,0,0,0.0022222222,0,0,10,1,1,0,1,0
6733,0.1768707483,0,24825,33,1,1,0,1,1,0,0,0,0.0012820513,0,0,22,1,1,0,1,0
203,0.1389570552,0,169,2,1,1,0,1,1,0,0,2,0.1229090909,0,0,6,3,3,0,1,0
15,0,0,464,4,0,1,0,1,1,0,0,1,0.0021551724,0,0,0,0,0,0,1,0
4825,0.0212765957,0,32002,9,0.9910760598,2,0,2,0.6666666667,0,2,1,0,0,0,0,0,0,0,2,0
6,0,0,30,10,0,1,0,1,1,0,0,0,0.2666666667,0,0,2,2,2,0,1,0
30106,0.0443968902,0,104378,36,1,1,0,1,1,0,1,0,0,0,0,18,1,1,0,1,0
2050,0.1542857143,0,23199,210,0.9987354143,2,0,2,0.8085106383,0,3,47,0.0038167939,0,0,95,3,3,0,5,0
92,0.1875,2,20,8,1,2,0,2,0.5,0,1,2,0.1041666667,0,0,7,2,2,0,2,0
1492,0.1623931624,12,292,39,0.9484970916,6,1,5,0.3636363636,0,5,13,0.0208333333,0,0,23,4,1,0,2,0
605,0.1558252098,2,328,7,0.985228136,3,0,3,0.3333333333,0,1,3,0.0495780591,0,4,6,4,2,0,1.5,0
63,0.1587301587,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0
432,0.099537037,2,106,4,0,2,0,2,0.5,0,1,1,0.0094339623,0,2,2,1,1,0,2,0
1793,0.2059038662,5,520,29,0.2163969325,4,0,4,0.4545454545,0,8,9,0.0024366472,0,2,9,5,2,0,6,3
212,0.0773809524,3,242,13,0.93835747,3,0,3,0.5,0,4,8,0,0,0,4,5,0,0,1,0
904,0.075,18,3459,108,0.9010466669,5,1,4,0.3913043478,0,9,14,0.0174702472,9.5797765064,3,24,3,2,0,4,2
174,0.2558139535,4,541,26,0.677262664,3,0,3,0.4444444444,0,4,4,0.0454545455,0,0,10,2,1,0,1,0
146,0.1164383562,1,1731,8,0,1,0,1,1,0,0,1,0.0011554015,0,0,2,1,1,0,1,0
10,0.3333333333,1,208,15,1,1,0,1,1,0,0,3,0.0294117647,0,0,0,0,0,0,1,0
23919,0.12,43,53389,1533,0.9215591067,19,16,3,0.4194312796,0,54,307,0.0082576102,0,30,491,9,1,14,2,7
297,0.2049382716,8,278,2,1,1,0,1,1,0,1,2,0,0,0,2,3,1,0,1,0
1602,0.0545454545,22,1949,15,1,1,0,1,1,0,1,15,0,0,0,15,1,1,0,1,0
33,0.2121212121,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2109,0.0864427861,0,6593,40,0.8893414363,2,0,2,0.7272727273,0,6,29,0,0,2,6,2,0,0,1,0
1001,0,0,1014,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
199,0.2211055276,0,2112,8,0,1,0,1,1,0,0,0,0.0037878788,0,0,8,10,4,0,1,0
132,0.1363636364,1,12,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
980,0.0709534368,13,187,33,0.4110743563,6,0,6,0.4444444444,0,4,7,0,0,0,21,9,0,2,1,2
72,0,1,12,2,1,1,0,1,1,0,1,2,0,0,0,0,3,0,0,1,0
2656,0.1704301075,101,15541,314,0.9082770001,8,2,6,0.3434343434,0,27,68,0,0,9,92,11,1,0,2,6
275,0,17,1362,31,0.9432338562,3,0,3,0.8571428571,0,3,13,0,0,0,1,3,0,0,1,1
28,0,5,132,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
337,0.2409988386,38,1434,48,0.9405799799,5,0,5,0.3529411765,0,7,11,0.0025906736,0,0,12,5,1,0,3,2
3685,0.1275887574,108,16668,396,0.8709048742,9,5,4,0.28125,0,23,90,0.0008130897,0,15,135,8,1,15,2,22
587,0.1146716102,60,99,17,0.8203016441,5,0,5,0.5555555556,0,3,8,0,0,1,6,28,0,0,1,0
257,0.140077821,34,70,12,0,3,0,3,0.3333333333,0,1,1,0.0428571429,0,0,8,3,2,0,3,0
19,0.5263157895,2,3,2,0,1,0,1,1,0,0,1,0.3333333333,0,1,1,1,1,0,1,0
3431,0.0597493442,94,2115,73,0,5,0,5,0.4166666667,0,3,4,0.0023640662,0,8,72,10,1,4,16,0
450,0.1265067576,28,444,39,0.7189495288,8,0,8,0.25,0,7,11,0,0,1,15,11,0,0,1,0
287,0.0625,56,289,36,0.8624339098,5,0,5,0.3529411765,0,4,15,0,0,0,23,33,0,0,1,2
145,0.1283914729,4,56,4,1,2,0,2,0.75,0,3,4,0,0,0,0,0,0,0,2,0
1430,0,35,12177,93,0.8790132229,3,0,3,0.7857142857,0,2,13,0.0028050491,0,2,20,2,1,0,1,1
73,0,8,280,10,0.9848586618,2,0,2,0.9,0,2,10,0,0,0,2,3,0,0,1,0
19,0,0,64,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
462,0.0912442396,15,482,20,0.9412926565,3,0,3,0.6666666667,0,2,6,0.0067346939,0,1,1,1,0,0,1,0
130,0.1477272727,4,382,23,0.9986359642,2,0,2,0.8888888889,0,4,7,0.0062835148,0,0,4,2,1,0,4.5,0
628,0.0147058824,21,213,13,0.7851347743,5,0,5,0.3333333333,0,4,5,0,0,1,7,3,0,0,1,1
1751,0.0406746032,33,637,65,0.8934203463,6,3,3,0.4090909091,0,2,21,0.0174278846,0,1,29,10,1,0,1,1
24,0,2,11,2,1,1,0,1,1,0,1,2,0,0,0,1,1,0,0,1,0
22,0.0666666667,4,18,8,0.5435644432,2,0,2,0.5,0,0,0,0.4375,0,3,14,6,3,0,1,0
143,0,4,26,4,0.9463946304,2,0,2,0.6666666667,0,2,2,0,0,1,1,1,0,0,1,0
433,0.0926430518,25,203,35,0.6747072805,5,0,5,0.3,0,7,5,0.0057142857,0,0,12,7,2,1,2,0
169,0.1943396226,1,18,4,1,1,0,1,1,0,0,0,0.75,0,0,0,2,0,1,2,0
53,0,3,4,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
132,0.3130434783,7,892,34,0.9472006289,3,0,3,0.6666666667,0,1,1,0.0633167326,0,0,2,4,0,0,1.5,1
364,0.1150034955,1,55,3,0.9182958341,1,0,1,1,0,0,2,0.0804093567,0,2,3,7,1,0,1,0
391,0.0986412164,5,9,2,1,2,0,2,0.5,0,2,2,0,0,0,0,8,0,0,1,0
2369,0.0848082596,25,3652,15,0.783580704,5,0,5,0.375,0,4,7,0,0,22,55,13,2,0,2,0
320,0.0434782609,1,475,5,1,1,0,1,1,0,1,5,0,0,0,0,0,0,0,1,1
311,0.0980902778,18,478,75,0.7531896787,5,0,5,0.4,1,5,10,0.0483695652,0,1,22,7,1,0,2,0
129,0.1914285714,8,698,54,0.9676766827,3,0,3,0.7777777778,0,2,5,0.0288528255,0,0,18,12,2,0,2.5,0
6,0.1666666667,2,74,12,0,2,0,2,0.5,0,1,1,0.027027027,0,0,4,6,2,0,2,0
62,0.1659663866,3,15,6,0.6500224216,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
95,0.0960061444,4,87,18,0.8735835987,2,0,2,0.6,0,2,4,0,0,0,4,10,0,0,1,0
709,0.1265232975,14,1916,77,0.7839911301,5,0,5,0.6842105263,0,8,5,0.0013873474,0,4,25,21,1,0,1.5,0
8169,0.1015882838,50,24731,597,0.9393809618,11,6,5,0.3666666667,0,13,42,0.0041947493,0,47,388,9,2,15,2,1
959,0.0743057675,20,6511,275,0.9031480648,8,2,6,0.3529411765,0,3,6,0.0030418651,0,3,150,11,2,22,5,1
20,0,0,33,5,0,1,0,1,1,0,0,1,0.0606060606,0,0,2,2,2,0,1,0
6,0,0,39,1,0,1,0,1,1,0,1,0,0,0,0,1,5,1,0,1,0
162,0.1294964029,3,226,8,0.9544340029,1,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0
1437,0.0898214286,10,6256,163,0.90381047,7,1,6,0.2571428571,1,10,18,0.0126310273,0,7,42,10,1,3,4.5,5
1919,0.1165311653,7,32525,157,0.8471784299,4,1,3,0.5217391304,0,8,12,0.0081112399,0,14,116,4,2,2,3,4
688,0.088438363,5,145,13,0.9938866857,2,0,2,0.8,0,1,5,0.0777777778,0,0,8,1,1,0,1,0
192,0.1014492754,7,306,57,0.6996824941,2,0,2,0.75,0,1,4,0.0094339623,0,0,17,3,2,0,3,0
192,0.0967741935,9,266,18,0.751462776,2,0,2,0.5,0,2,4,0,0,1,8,1,0,0,1,0
12,0.2142857143,2,82,4,1,1,0,1,1,0,1,2,0,0,0,0,6,0,0,1,0
11757,0.0952380952,208,7659,292,0.8694684921,27,19,8,0.1224489796,1,23,65,0.0097087379,0,52,245,49,1,6,2,9
146,0.1453012646,7,605,46,1,3,0,3,0.4,0,1,0,0.0113205429,0,3,17,11,2,0,2.5,0
89,0.1460674157,0,8,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
268,0.0625,0,889,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
180,0.2,2,1519,20,0.9976834774,2,0,2,0.75,0,1,1,0.0145631068,12.1106256742,4,19,6,3,0,1,0
1345,0.1561708861,28,432,16,0.8433532525,3,0,3,0.4545454545,0,5,9,0,0,1,2,3,0,0,1,0
153,0.05859375,4,16,6,0.9182958341,2,0,2,0.6666666667,0,1,2,0.1333333333,0,0,3,4,1,0,1.5,0
68,0.1147540984,2,374,13,0.9612366047,2,0,2,0.6666666667,0,1,0,0.0067819969,0,2,10,4,1,0,1.5,3
2321,0.1666666667,58,3038,223,0.9064398407,16,11,5,0.2077922078,1,16,60,0.0257936508,0,16,184,18,2,0,2,2
1715,0.1117977528,91,6942,179,0.8531296392,12,7,5,0.3137254902,1,8,35,0.0006437361,0,11,64,12,1,6,2.5,5
28,0.1428571429,3,4,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3566,0.109622204,75,10212,80,0.9497304938,3,0,3,0.6341463415,0,4,39,0,0,0,12,6,0,0,1,2
276,0,27,1572,19,0.9954699281,2,0,2,0.9,0,2,10,0,0,0,0,2,0,0,1,0
31,0.1290322581,8,9,2,0,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,2,1
2259,0.0835575669,72,7635,86,0.9686006384,6,4,2,0.5531914894,0,4,47,0,0,2,5,3,0,0,2,0
174,0.2105263158,18,619,7,0.9821410328,2,0,2,0.75,0,1,4,0,0,0,0,0,0,0,1,0
2859,0.0019607843,46,7894,25,0.9096775217,5,1,4,0.347826087,0,7,21,0,0,0,11,6,0,0,1,0
124,0.1904761905,6,121,28,0.2792879313,3,0,3,0.6,0,4,4,0,0,0,38,7,0,0,1,1
232,0.1982758621,1,53,5,0,2,0,2,0.6666666667,0,3,3,0,0,0,0,0,0,0,3,0
207,0.1329479769,3,406,26,0.9828586897,5,0,5,0.4444444444,0,2,7,0.0094590369,0,7,30,7,1,0,7.5,4
245,0.3139534884,8,137,32,0.5972924195,5,0,5,0.25,0,4,2,0.0474137931,0,0,14,7,1,0,3,3
367,0.2058012299,10,140,32,0.3372900666,5,0,5,0.375,0,4,3,0.0700757576,0,0,15,8,1,0,5.5,2
73,0.2054794521,9,131,25,0,3,0,3,0.5,0,2,1,0.0419847328,0,0,9,5,2,2,5,3
59,0.0936507937,2,530,14,0.5916727786,2,0,2,0.5,0,0,0,0.2585227273,0,0,12,6,2,0,1,2
156,0.2051282051,3,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
317,0.0770609319,5,64,18,0.3095434292,5,0,5,0.2,0,2,4,0.015625,0,0,6,4,0,0,2.5,0
1050,0.0909090909,25,4090,64,0.9573292847,5,2,3,0.75,0,4,25,0,0,3,13,8,0,0,1,0
5,0,0,42,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
388,0.09375,21,1264,26,0.6485456026,3,0,3,0.625,0,3,7,0,0,0,12,3,2,0,1,0
17,0.1764705882,3,86,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
8,0,0,120,5,0,1,0,1,1,0,0,0,0.0416666667,0,0,0,0,0,0,1,0
749,0.0596658711,29,2918,83,0.7723297538,8,3,5,0.40625,0,13,19,0,0,4,18,11,0,0,1,0
232,0.1212121212,13,974,22,0.9906736476,2,0,2,0.6923076923,0,2,13,0,0,0,0,0,0,0,1,0
212,0.0704545455,5,326,38,0.6153760135,2,0,2,0.7142857143,0,2,5,0,0,3,20,3,0,0,1,1
32,0.09375,3,8,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
102,0.0755813953,2,17,2,1,1,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0
152,0,4,304,15,0.9018972359,2,0,2,0.5,0,2,3,0,0,1,7,4,1,0,2,1
388,0.1153076153,10,50,6,1,2,0,2,0.5,0,2,4,0,0,0,0,0,0,0,2,0
1517,0.0823529412,28,129,16,0.9258224715,3,0,3,0.8181818182,0,1,11,0,0,1,5,4,0,0,1,1
1092,0.1,62,1048,42,0.8677517225,12,7,5,0.3043478261,0,9,17,0.0106382979,0,10,24,7,1,0,2,1
630,0.1207807118,12,424,33,0.7458460314,5,0,5,0.5,0,2,15,0,0,0,12,3,0,0,1,3
496,0.0993377483,18,3310,65,0.9690516093,5,0,5,0.375,0,5,8,0,0,2,12,2,1,0,2,0
229,0.0855263158,1,46,4,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,1,0
51,0.0394736842,4,30,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
695,0.0982816545,24,3060,69,0.7398666114,9,2,7,0.2857142857,0,6,15,0.0074393001,0.1455189338,4,24,9,2,0,6,1
908,0.0746268657,38,513,28,0.7958834301,8,0,8,0.2666666667,0,9,13,0,0,3,17,7,2,0,2,0
584,0.0479041916,27,506,20,0.8280612399,3,0,3,0.7,0,2,7,0,0,0,6,3,0,0,1,0
582,0.0824742268,12,28,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
341,0,26,175,11,0.8508642289,2,0,2,0.6,0,1,5,0.0103092784,0,0,5,2,1,0,2,0
59,0.1418367347,3,117,3,0.9182958341,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
448,0.0339861751,17,433,13,0.9575261403,3,0,3,0.6363636364,0,2,11,0,0,0,2,1,0,0,1,0
150,0.0801221805,13,26,4,0.8112781245,2,0,2,0.6666666667,0,3,2,0,0,0,1,6,0,0,1.5,0
1975,0.074204947,87,1452,80,0.8258117742,14,6,8,0.2162162162,0,12,24,0.0096153846,0,1,39,23,1,0,2,0
3758,0.102654682,77,5590,65,0.8973112443,7,4,3,0.5769230769,0,4,51,0,0,0,13,8,0,0,1,3
573,0.1489361702,11,112,9,0.7725068857,4,0,4,0.5,0,3,5,0,0,0,2,2,0,0,2,0
39,0.2307692308,3,102,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
43,0.0952380952,1,160,5,0.9709505945,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
336,0.175,7,1507,23,0.8083828878,5,0,5,0.4285714286,0,1,5,0.0110253583,0,8,18,7,1,0,1,0
24,0.1666666667,1,4,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3583,0.0741152839,26,228,36,0.9440407527,8,0,8,0.35,0,6,19,0.0697115385,0,3,20,5,0,0,1,1
607,0.0641062524,21,1241,55,0.8508788643,4,0,4,0.4444444444,0,3,6,0.0073002273,0,1,23,8,2,0,1,0
3313,0.073245614,50,1882,76,0.6900452889,4,0,4,0.5217391304,0,8,16,0,0,6,40,8,1,0,1,1
674,0.0726619699,7,314,16,0.7743974703,3,0,3,0.6666666667,0,2,5,0,0,0,3,1,0,0,1,0
74,0.1621621622,5,4,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
371,0.111969112,13,284,22,0.9940302115,3,0,3,0.6,0,3,3,0.0504261364,1.9111505682,1,10,2,2,0,2.5,0
