size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
10,0,1,8,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
24,0,3,36,2,0,1,0,1,1,0,1,0,0,0,0,1,4,1,0,1,0
371,0.1734693878,28,511,26,0.876787254,3,0,3,0.7142857143,0,3,1,0.0485436893,49.5555555556,4,21,6,2,0,2,1
149,0.0833333333,2,1416,20,0.992774454,2,0,2,0.75,0,2,3,0.0059497923,0,1,7,2,1,0,2,0
93,0.0909090909,10,4,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
104,0.0961538462,7,12,6,1,1,0,1,1,0,0,0,0.6666666667,0,0,6,2,2,0,1,0
2955,0.1333333333,240,4741,120,0.8114588764,9,5,4,0.3170731707,1,8,14,0.0018195051,0,12,80,10,1,0,1,2
102,0.03125,2,28,7,0.9821410328,2,0,2,0.6666666667,0,1,0,0,0,0,5,2,1,0,1,0
508,0.0775591089,7,166,18,0.8553885422,3,0,3,0.5,1,4,3,0,0.4337719298,2,12,4,2,0,1.5,0
631,0.1075619032,37,270,16,0.9681390622,3,0,3,0.6666666667,0,3,2,0,0,0,6,4,1,0,1.5,0
684,0.1422988506,65,595,86,0.9109125505,13,3,10,0.2666666667,0,7,14,0.0585863785,0,1,66,14,2,0,2,2
1072,0.0925925926,60,1443,76,0.870856304,10,4,6,0.25,0,10,17,0.0043668122,0,1,24,8,1,1,3,1
324,0.1276595745,4,3473,23,0.9982526817,3,0,3,0.8181818182,0,4,5,0.0010152284,0,3,9,1,1,0,4,1
4326,0.1296296296,260,1870,117,0.8332398048,17,12,5,0.3076923077,0,15,30,0,0,14,83,23,0,0,1,3
1153,0.147921576,41,4,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1
159,0.0984848485,25,22,4,1,2,0,2,0.5,0,2,4,0,0,0,0,0,0,0,1,0
1859,0.0879880694,51,10969,186,0.7166574109,10,1,9,0.4102564103,0,4,12,0.0046585659,0,15,101,7,2,3,2.5,3
1337,0.1070987654,77,4692,87,0.8260748762,7,4,3,0.4583333333,0,5,9,0.0257985258,0,37,164,11,2,4,3.5,0
35,0.1714285714,5,2,1,0,1,0,1,1,0,0,0,5,0,0,3,2,2,0,1,0
2344,0.0666666667,101,1901,40,0.7902767344,4,0,4,0.6315789474,0,3,11,0,0,1,24,9,1,0,2,1
7713,0.1563373494,282,39310,435,0.915467326,35,30,5,0.2101449275,1,48,89,0.0076554465,0,34,184,98,1,8,2,10
239,0.2570958453,2,2663,19,0.9819407869,3,0,3,0.6666666667,0,4,7,0.0132105156,8.0609900189,5,9,5,2,0,4.5,0
1190,0.0879120879,33,4036,136,0.8354976378,13,5,8,0.2,0,11,26,0.0007490637,0,6,97,19,1,3,2,2
115,0.1134020619,4,313,25,0.9426831893,4,0,4,0.4,1,1,1,0.0317573402,58.7200478555,0,19,6,4,0,2.5,2
284,0.1171171171,4,4736,89,0.8934047153,5,0,5,0.4615384615,0,2,7,0.0036133695,0,35,91,11,2,2,12,1
453,0.1227034121,14,467,27,0.9344745216,8,0,8,0.3125,0,13,13,0,0,1,8,19,1,0,2,2
740,0.1525423729,9,130,65,0.8211439411,4,0,4,0.4666666667,0,4,6,0.2307692308,0,0,16,5,1,0,2,1
826,0.0491803279,31,793,66,0.8942973358,10,4,6,0.2727272727,0,8,18,0.125,0,3,32,11,2,1,2,0
112,0,2,989,19,0.8614856396,5,0,5,0.3333333333,0,7,7,0,0,1,5,5,0,0,2,0
1513,0.1626534466,22,2348,55,0.8971201464,7,0,7,0.2777777778,0,7,17,0.0069030988,0,2,7,4,1,1,4,1
793,0.0716281669,37,1182,66,0.5857877005,15,10,5,0.2142857143,1,12,19,0.0200229124,0,3,37,16,2,0,2,1
1429,0.1555555556,28,6782,298,0.9419896396,18,13,5,0.2359550562,0,20,73,0.0004670715,0,5,75,15,1,6,5,5
325,0.1826923077,6,138,11,0.8342022886,4,0,4,0.4285714286,0,4,6,0,0,0,4,2,0,0,3,2
562,0.1342592593,7,383,24,0.8613531161,4,0,4,0.4166666667,0,5,6,0,0,1,9,6,1,0,2,0
86,0.2234848485,6,13,4,0.8112781245,3,0,3,0.3333333333,0,3,2,0,0,0,1,1,0,0,1.5,0
2000,0.1707317073,35,4106,215,0.9498202063,19,14,5,0.3181818182,0,21,71,0.0217391304,0,20,133,20,2,4,5,3
90,0.1742424242,6,84,14,0.7872087136,6,0,6,0.2222222222,0,6,5,0.0178571429,0,0,8,8,1,0,2,0
814,0.2224389192,7,55,7,0.8631205686,5,0,5,0.2,0,4,4,0.0098039216,0,0,0,1,0,0,2.5,0
2098,0.1780821918,58,6375,201,0.8282875662,17,9,8,0.1739130435,0,16,49,0.0020181635,0,10,111,18,2,0,3,0
91,0.2967032967,2,18,3,0,2,0,2,0.5,0,1,2,0.0555555556,0,0,1,1,1,0,2,0
128,0.1640625,0,732,15,0,4,0,4,0.5,0,3,4,0.0013661202,0,0,15,5,2,0,9,0
91,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1601,0.1562179256,28,63,15,0.9543063494,7,0,7,0.1428571429,0,5,4,0.025,0,1,13,7,2,0,2,3
7,0,2,20,5,0,2,0,2,0.5,0,1,1,0.05,41.7516666667,0,4,2,2,0,2,1
10,0,1,15,3,0,2,0,2,0.5,0,2,1,0,0,0,1,1,1,0,2,0
339,0.1428571429,2,3415,69,0.9788119467,1,0,1,1,0,0,0,0.0044642857,0,7,48,3,3,0,1,2
553,0.2053401144,32,36,10,0.9477309221,4,0,4,0.3333333333,0,2,5,0.1130952381,0,1,2,1,0,0,1.5,2
465,0.1136363636,10,69,18,0.9874687506,6,0,6,0.3333333333,0,4,7,0.0178571429,0,1,4,3,0,0,2,1
320,0.1818181818,6,2797,41,0.7703250448,7,0,7,0.2222222222,0,4,6,0.0010771219,0,1,24,8,2,3,2,2
119,0.1111111111,2,1860,69,0.9998484829,5,0,5,0.4090909091,0,7,16,0.0022707739,0,1,26,7,1,2,17.5,1
1204,0.1266025641,39,8317,223,0.8904144453,20,15,5,0.2409638554,2,16,48,0.0066069232,0,15,160,17,1,6,2,3
86,0.2,3,2037,52,0.6759713747,6,0,6,0.5294117647,0,6,12,0.0013689254,0,2,28,6,1,0,5,0
2582,0.0780914737,74,1368,145,0.797795823,23,18,5,0.2272727273,0,30,55,0,0,4,85,19,2,3,2,3
2486,0.1420807453,72,3667,245,0.8115871623,22,17,5,0.1846153846,1,19,45,0.0217119172,0,16,154,22,1,4,2,3
601,0.1196509009,9,564,60,0.9036743357,12,3,9,0.1481481481,0,10,26,0.0233619764,0,1,35,8,2,0,3,0
7171,0.09375,161,62455,1500,0.9313819944,43,38,5,0.168591224,2,56,279,0.0048543689,0,85,887,34,1,57,6,8
1072,0.0790763766,10,503,30,0.8706471826,9,0,9,0.2,0,8,15,0.010815047,0,4,37,10,2,0,6,2
2548,0.0666666667,36,4982,328,0.9152695088,10,5,5,0.347107438,1,22,97,0,0,3,55,8,1,7,7,4
6936,0.1481481481,387,11559,1251,0.8761590752,38,33,5,0.1165644172,2,53,197,0.011627907,0,6,720,43,1,39,3,11
6023,0.131840796,96,15231,285,0.9266175329,28,22,6,0.1473684211,1,32,67,0.0031876138,0,18,190,27,1,14,4,10
99,0.2121212121,1,6,2,0,1,0,1,1,0,0,1,0.1666666667,0,0,1,1,1,0,1,0
474,0.1335618977,13,24,8,0.9544340029,4,0,4,0.4,0,4,5,0.1875,0,1,6,4,2,0,2.5,0
8,0,2,4,1,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0
10,0,1,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
701,0.0710784314,166,8227,200,0.8347459914,14,8,6,0.4166666667,1,12,16,0.005626967,0.0233608352,22,99,157,2,5,1,3
84,0,6,4,2,0,1,0,1,1,0,1,1,0,0,5,10,3,2,0,1,0
30,0,2,26,5,0,2,0,2,0.5,0,2,2,0,0,0,3,1,1,0,2,0
54,0.0833333333,6,375,28,0.8032683728,4,0,4,0.4,0,2,2,0.037075092,0,0,17,7,4,0,1,0
12293,0.1170943304,1320,21195,1393,0.7438388505,102,101,1,0.0990415335,5,97,168,0.0018121845,0,80,716,296,1,44,2,33
16,0.0555555556,0,394,18,1,1,0,1,1,0,0,0,0.0558605934,44.5136987773,4,20,14,5,0,1,0
3731,0.0916728902,149,14525,730,0.7783709916,44,39,5,0.1346153846,1,50,92,0.0011942001,0,14,229,56,1,21,1,4
38,0,1,8,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
8,0.2857142857,0,140,9,0.9910760598,1,0,1,1,0,2,5,0.04375,0,2,9,3,2,0,2.5,0
617,0.0738095238,12,8508,248,0.9501484038,7,4,3,0.6779661017,0,19,38,0.0007296029,0,7,52,11,1,0,16,3
178,0.0789473684,2,753,6,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
743,0.077658178,1,4505,62,0.975874357,5,0,5,0.3125,0,4,10,0.0035893526,0,4,26,5,2,0,2.5,1
1166,0.0546448087,1,8013,67,0.9274199893,3,0,3,0.6470588235,0,3,9,0.0050632911,0,0,16,2,2,0,1,0
211,0.0812244898,0,1724,20,1,1,0,1,1,0,0,4,0.0027346224,0,1,4,1,1,0,1,0
155,0.0555555556,1,1507,30,1,2,0,2,0.75,0,1,2,0.0017503229,0,1,12,4,2,0,4,0
62,0.1375,2,16,6,0.9182958341,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,0
23,0.0909090909,0,177,6,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
666,0.1174572127,19,96,26,0.7442626474,8,0,8,0.1875,0,9,11,0.0222222222,87.3273148148,0,6,3,0,1,3,0
1064,0.10546875,7,4845,99,0.6854281776,10,4,6,0.2380952381,0,8,13,0.0008980692,0,7,41,11,1,5,10,1
119,0.025862069,0,1948,32,0.9971803989,1,0,1,1,0,0,2,0.0272159297,0,8,26,4,2,0,1.5,0
1487,0.0668276973,32,1491,142,0.6360460791,8,1,7,0.2222222222,1,8,17,0.001183432,3.3181755424,6,86,12,0,8,7.5,0
189,0.0816993464,23,34,7,0.8631205686,3,0,3,0.5,0,3,4,0,0,0,2,1,1,0,2,1
991,0.1423558897,2,290,32,0.9943497041,2,0,2,0.6666666667,0,1,2,0.1380208333,23.3468812004,0,32,2,2,0,1.5,1
21,0,1,16,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
34,0.2058823529,1,16,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2831,0.107946027,75,3323,128,0.8731252055,14,7,7,0.2121212121,0,10,20,0.0090909091,0,5,46,18,1,0,2,1
329,0.1219720718,8,16,7,0.985228136,3,0,3,0.3333333333,0,3,1,0,0,0,2,2,1,0,1.5,0
97,0.1958762887,1,786,14,0,1,0,1,1,1,0,0,0.0044529262,0.2363019508,0,9,2,2,0,2,0
9197,0.0666666667,313,7382,326,0.92479839,12,9,3,0.3623188406,0,8,43,0.0196078431,0,16,119,33,1,4,2,4
2034,0.096928636,113,7049,106,0.9465778164,7,2,5,0.380952381,0,8,12,0.0088814849,0,7,72,29,2,0,1.5,2
341,0.0604026846,13,138,17,0.6722948171,2,0,2,0.8571428571,0,3,5,0.05390625,0,0,6,3,1,0,3.5,0
10,0.3,1,9,3,0,1,0,1,1,0,0,0,0.2222222222,5586.0148148148,0,4,2,2,0,1,0
542,0.0245098039,4,5163,53,0.9173103241,3,0,3,0.75,0,4,7,0.0009079903,0,2,9,3,2,0,3,2
306,0.1693548387,2,1122,51,0.761915439,3,0,3,0.6,0,1,1,0.0285714286,0,0,3,2,1,0,1,0
1288,0.1403369816,74,3390,109,0.8529026921,8,3,5,0.3333333333,1,6,14,0.0123702056,0,13,55,16,2,0,3,2
74,0.1216216216,8,40,10,0,1,0,1,1,0,0,0,0.25,0,0,14,2,2,0,1,0
2005,0.1282051282,37,266,28,0.9202858429,6,0,6,0.4444444444,0,5,5,0.1923076923,0,8,68,8,2,0,2,1
2976,0.0161290323,241,3773,186,0.7473677176,18,13,5,0.3125,0,14,35,0,0,5,79,44,0,0,1,3
2137,0.1463414634,75,2830,108,0.7588812823,15,5,10,0.25,0,15,24,0,0,4,29,10,1,2,2,3
3329,0.1142209783,86,2886,263,0.8265194353,16,10,6,0.2641509434,1,14,24,0,0,3,75,11,1,6,2,0
1317,0.1157894737,24,356,40,0.8649791736,6,0,6,0.2941176471,0,4,12,0.0096153846,0,1,12,3,2,0,2,0
81,0.0987654321,7,8,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
89,0.1166666667,3,35,6,0.6500224216,2,0,2,0.5,0,2,2,0,0,0,0,6,0,0,1,0
106,0,5,76,18,0.6939850809,3,0,3,0.5,0,3,8,0,0,0,2,10,0,0,1,0
310,0.1428571429,3,72,5,0.9602297179,2,0,2,0.5,0,1,2,0.0833333333,0,0,1,1,0,0,1,0
980,0.0460024228,38,1159,40,0.7080219195,5,0,5,0.2727272727,0,3,8,0,0,0,10,3,0,0,2,1
3460,0.0750843645,106,1785,75,0.9441345891,5,2,3,0.3870967742,0,5,1,0,0,2,36,10,1,0,1,1
2767,0.0416666667,107,154,34,0.9859934977,3,0,3,0.5294117647,0,2,0,0,0,0,18,3,1,0,1,0
1468,0.0340571154,17,154,24,0.972765278,3,0,3,0.7272727273,0,2,0,0,0,0,13,3,1,0,1,0
21,0.0476190476,2,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3141,0.1075268817,126,3385,265,0.7609134389,21,16,5,0.35,0,14,36,0,0,0,99,38,0,5,1,7
2412,0.1684397163,109,3061,111,0.5841894546,13,5,8,0.2,0,13,20,0,0,7,54,19,1,10,1,3
521,0.1111111111,22,501,26,0.7934034482,4,0,4,0.5384615385,0,9,9,0,0,0,9,5,0,0,3.5,0
534,0.1666666667,54,1357,174,0.4776012643,11,7,4,0.5769230769,0,23,31,0,0,1,77,10,0,10,1,1
5163,0.0747663551,33,19857,427,0.8978884464,8,6,2,0.7023809524,1,12,41,0.0021186441,0.0220837572,16,194,17,1,0,3,2
2628,0.0646461379,24,1142,88,0.8088869628,5,0,5,0.4193548387,1,6,21,0,0,1,40,9,0,0,1,0
2553,0.0678571429,20,2042,103,0.9238208013,5,2,3,0.4814814815,0,5,49,0,0,1,28,7,0,0,2,0
148,0.0531914894,6,29,6,0.8962406252,2,0,2,0.75,0,2,4,0,0,0,0,0,0,0,1,0
883,0.1795604396,28,154,26,0.8531273819,5,0,5,0.5,0,6,12,0,0,0,5,5,0,0,1,0
97,0.0588235294,3,36,17,0.8186964434,2,0,2,0.5714285714,0,3,7,0,0,0,0,0,0,0,1,0
5099,0.0592105263,184,2503,133,0.8124515431,14,11,3,0.3469387755,0,12,35,0,0,7,61,24,1,0,1,4
8985,0.1282051282,563,15996,949,0.837606087,52,46,6,0.1267605634,1,70,155,0.0097087379,0,22,325,67,2,14,3,13
174,0,2,128,19,0.3727052964,3,0,3,0.5,0,1,3,0,0,0,4,3,0,0,1,1
135,0.1379310345,8,34,8,0.8194483719,3,0,3,0.5,0,3,4,0,0,1,5,3,0,0,1,0
1195,0.0606060606,4,2494,75,0.8256895856,7,3,4,0.4615384615,0,6,18,0.0021528525,0,11,53,11,2,0,2,1
700,0.0900809717,7,754,87,0.883664783,5,3,2,0.7391304348,1,7,11,0.0457738576,23.1046691242,5,114,10,2,2,1,2
475,0.0303030303,2,32,7,0.9211854966,3,0,3,0.6,0,2,5,0,0,0,0,0,0,0,1,1
2029,0.0741758242,15,21360,436,0.9342688114,11,4,7,0.2380952381,0,14,77,0.0019667799,0,20,89,10,1,0,1,4
276,0.1775362319,0,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
155,0,7,577,30,0.8155317384,5,0,5,0.5,0,3,7,0,0,0,12,16,0,0,1,1
93,0,7,575,17,0.7598642308,2,0,2,0.6,0,1,3,0.0034246575,0,0,8,3,2,0,1,0
18,0,2,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
25,0.25,2,453,18,0.9910760598,3,0,3,0.5,0,2,2,0.0046970263,0,2,4,1,1,0,2,0
22,0.0454545455,1,360,8,0,1,0,1,1,0,0,0,0.0027777778,0,0,2,1,1,0,1,0
208,0.1203835227,12,6919,199,0.9206892903,10,0,10,0.2,0,6,9,0.0019186641,3.3469607198,18,79,12,2,0,3.5,0
426,0.0679681765,11,12,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
1552,0.1127819549,34,7536,212,0.8726540984,13,4,9,0.2631578947,1,7,17,0.0061099796,0,21,82,18,2,0,3,4
229,0.1264367816,48,57,10,0.5816718657,3,0,3,0.5,0,2,3,0,0,0,1,1,0,0,1,1
2920,0.1176470588,126,558,62,0.7659807029,5,0,5,0.45,0,6,16,0.0042194093,0,0,10,3,1,0,2,0
274,0.1077586207,4,1590,26,0.9679654817,6,0,6,0.25,1,3,4,0.0058309038,0,0,19,5,1,0,2,0
1483,0.1587301587,7,13978,203,0.8794097724,5,2,3,0.7142857143,1,6,14,0.002004008,1.3739784509,23,66,7,2,0,5,0
5997,0.0688049363,71,30044,884,0.8618358887,21,15,6,0.253968254,2,21,110,0.0012937152,0,49,460,16,1,20,2,2
72,0.1020408163,0,1058,14,1,1,0,1,1,0,0,0,0.0101857307,28.94815232,4,12,2,2,0,1,0
1935,0.0490566038,40,6924,112,0.8586502077,8,0,8,0.3,1,8,30,0.0007369197,0,7,38,14,1,1,2,1
496,0.099009901,25,877,92,0.4786115118,6,0,6,0.4166666667,0,3,9,0,0,0,37,9,0,0,1,3
2240,0.0590185676,71,5086,190,0.8572646566,9,1,8,0.2368421053,1,6,24,0.0155822883,0,3,142,11,1,3,2,1
19,0,7,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3276,0.11747851,49,6053,151,0.8960527621,13,3,10,0.1764705882,0,9,22,0.0039447732,0,10,63,22,2,2,2,3
361,0,20,476,32,0.8567475574,7,0,7,0.3333333333,0,6,10,0,0,2,18,9,0,0,1,1
721,0,12,220,33,0.8750423259,4,0,4,0.6470588235,0,4,16,0,0,0,2,3,0,0,1,1
1664,0.1911764706,44,10195,265,0.8965147432,17,13,4,0.306122449,1,9,8,0.0010504202,0.3179828368,21,121,34,2,8,3,3
300,0.1911417121,19,378,61,0.9432261548,4,0,4,0.4,0,4,2,0.017765625,6.49254375,0,19,8,2,2,6.5,0
315,0.0639534884,10,3744,58,0.8246578333,3,0,3,0.6363636364,0,3,0,0.0057725954,2.6318829903,0,19,8,2,2,6,0
1359,0.1175864308,50,1892,48,0.6558491723,10,0,10,0.2352941176,0,7,10,0.0005576208,0,5,31,21,0,1,1,2
442,0.0515463918,4,5372,97,0.9182895572,3,0,3,0.7058823529,0,4,8,0.0010458807,0,6,29,7,2,2,8.5,1
213,0.0833333333,33,2461,41,0.7244847241,5,0,5,0.3333333333,0,1,2,0.0025010421,0,4,15,5,1,0,3,0
889,0.0926315789,38,3082,139,0.8904543412,9,5,4,0.4193548387,0,9,17,0.0047474747,0,7,44,17,1,3,2.5,2
123,0.081300813,6,50,11,0,2,0,2,0.6666666667,0,2,2,0.06,0,0,7,3,2,0,3,0
572,0.1428571429,7,910,18,0.6223659729,1,0,1,1,0,1,3,0.0017857143,0,0,5,3,1,0,1,0
831,0.1584954206,10,1261,29,0.3620512517,5,0,5,0.4615384615,0,8,8,0.0630985634,0,1,11,3,1,0,6.5,0
703,0.1323127392,3,8961,105,0.8768323443,3,0,3,0.8148148148,0,3,9,0.0028769841,0,21,46,3,1,0,2,0
628,0.2186982901,19,120,36,0.8824252235,4,0,4,0.5714285714,0,2,5,0,0,0,5,4,0,0,1,0
314,0.0816326531,7,37,13,0.9947372379,2,0,2,0.75,0,2,4,0,0,0,0,0,0,0,1,0
48,0.25,2,194,12,0,2,0,2,0.6666666667,0,2,2,0.0051546392,44.0647766323,0,2,2,2,0,3,0
7131,0.1651376147,246,6052,159,0.9007718223,13,6,7,0.34375,0,9,19,0.0192307692,0,11,61,15,1,0,1,0
14,0.4285714286,2,24,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
290,0.1090909091,2,2041,60,0.7914947417,3,0,3,0.75,0,1,1,0.0265186916,3.2076182385,5,44,5,2,0,2,1
28440,0.1067847594,1340,45669,1948,0.9109809643,88,84,4,0.1593533487,2,109,249,0.0066757009,0,115,723,140,1,20,2,24
1081,0.0428061831,18,184,16,0.9463946304,2,0,2,0.6666666667,0,1,2,0,0,0,7,3,1,0,1,1
115,0.2,12,54,7,0.914100892,2,0,2,0.6666666667,0,1,0,0,0,0,4,3,1,0,1,0
39,0.1282051282,12,40,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
584,0.1076923077,0,9697,36,0.993479278,1,0,1,1,0,0,0,0.0002631579,0,2,9,2,2,0,1,0
312,0.1346153846,12,21,4,0,3,0,3,0.3333333333,0,3,2,0,0,0,3,3,2,0,3,5
277,0.1696750903,8,22,11,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,2,1
332,0.2224016932,11,522,6,1,1,0,1,1,0,0,0,0.0116481457,0,0,9,3,2,0,1,0
811,0.1715042973,8,288,52,0.9751688657,3,0,3,0.6,0,2,4,0.0325630252,0,0,18,2,2,0,1,0
753,0.1494129876,14,41,12,0.9798687567,3,0,3,0.6,0,4,5,0,0,0,7,2,1,0,2.5,0
18,0.1111111111,0,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
308,0.0292207792,3,1799,7,0,2,0,2,0.5,0,0,0,0.0025013897,0,0,3,2,2,0,2,0
708,0.0953785644,3,1363,91,0.8962333357,4,1,3,0.7272727273,0,9,12,0.008193334,0,2,27,7,2,0,6,0
109,0.1950959488,3,823,41,0.9262122127,2,0,2,0.8333333333,0,1,3,0.0039547534,0,0,9,5,2,0,3,0
137,0.1803278689,4,2357,44,0.8791150753,5,0,5,0.5454545455,0,3,2,0.0042372881,0,3,29,6,2,3,6,0
11,0.1818181818,2,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
504,0.0772200772,19,1039,24,1,1,0,1,1,0,0,0,0.0175953079,3.9805962854,0,24,6,2,0,1,0
883,0.0504283489,15,976,57,0.8272725389,2,0,2,0.8333333333,1,3,8,0.0401483051,93.2548705089,8,31,3,2,0,3.5,1
1083,0.0500678568,24,256,24,0.8112781245,2,0,2,0.875,0,2,4,0.0689019897,169.3289517318,0,16,6,2,0,4,0
207,0.1642512077,12,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
