size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
33,0,6,4,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
82,0.0526315789,8,108,15,0.9709505945,3,0,3,0.4,1,1,0,0.3455882353,10.1970588235,2,16,7,2,0,2.5,0
116,0.2586206897,4,54,20,0,2,0,2,0.6666666667,0,1,1,0.0648148148,0,2,11,6,1,0,3,1
373,0.163538874,40,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
458,0.0786026201,13,330,7,0,3,0,3,0.3333333333,0,2,1,0.003030303,0,2,5,3,1,0,4,1
133,0.1503759398,4,4,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1088,0.1290322581,48,5778,72,0.9751266546,2,0,2,0.9090909091,0,2,2,0.0083682008,0,12,53,10,2,0,1,0
377,0.1043829993,6,1449,16,1,1,0,1,1,1,0,0,0.0096248709,0.278078563,7,24,3,2,0,1,0
289,0.1411042945,7,160,9,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0
237,0.126984127,7,227,19,0.9283213239,2,0,2,0.6666666667,0,0,0,0.037037037,0,2,14,4,2,0,1,0
351,0.1801205763,29,13,2,1,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,0
224,0.1535573985,13,193,9,0.9182958341,2,0,2,0.5,0,1,0,0.4066489362,0,5,24,5,2,0,2,1
2503,0.1459459459,218,651,139,0.8601145756,6,0,6,0.36,0,1,4,0.0666666667,0,2,101,17,1,2,1,1
973,0.118705036,20,369,39,0.9642193963,2,0,2,0.7777777778,0,1,1,0.1666666667,14.5793103448,3,36,5,2,0,1,0
656,0.1121730019,37,540,37,0.923517509,2,0,2,0.6363636364,0,2,7,0.0194128788,0.4093713956,2,9,5,1,0,3,0
28,0.0263157895,3,22,2,1,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,1
752,0.1204013378,72,1369,94,0.931725247,11,3,8,0.3703703704,0,6,7,0.0577777778,0,3,61,17,2,0,2,1
516,0.058864075,15,1127,49,0.8290753921,6,0,6,0.3076923077,0,4,4,0.023030303,0,3,34,9,2,1,2.5,0
329,0.1340206186,6,685,31,0.716571904,4,0,4,0.4,0,4,6,0.0028328612,0,2,6,3,1,1,3,0
3857,0.1464285714,202,1935,152,0.9414686928,14,6,8,0.2162162162,1,8,21,0.0361290323,0,13,68,22,1,0,1,3
2293,0.1902654867,56,102,21,0.8895951912,2,0,2,0.8333333333,0,4,6,0.027027027,0,0,10,6,2,0,1,2
339,0.1350364964,28,89,7,0.914100892,2,0,2,0.6666666667,0,1,1,0.0238095238,0,2,4,1,1,0,1,0
4042,0.1262931034,63,6288,104,0.7866997172,7,3,4,0.3461538462,0,9,13,0.0053189423,0,11,86,12,1,1,1.5,1
1100,0.1250396538,76,535,22,0.8746912122,5,0,5,0.3846153846,0,3,8,0.0085734124,0,6,14,7,1,0,2.5,0
3076,0.0864661654,125,538,39,0.9803616315,4,0,4,0.6666666667,0,2,7,0.0365853659,24.9054843305,6,19,5,1,0,2,0
11053,0.1259328358,361,32799,908,0.8977146378,47,42,5,0.2285714286,1,62,172,0.0060869726,0,83,397,122,1,8,2.5,4
30,0,2,48,8,1,2,0,2,0.5,0,2,4,0,0,0,0,2,0,0,2,0
1127,0.1081081081,36,2747,142,0.9366269303,14,7,7,0.3095238095,1,11,20,0.0338983051,0,4,91,16,2,0,2,1
405,0.0548387097,6,525,16,0.9463946304,4,0,4,0.2857142857,0,3,7,0.0086021505,0,4,6,5,1,0,3,0
339,0.0533333333,6,9709,122,0.915782846,5,0,5,0.2941176471,0,5,13,0.0064938531,0,22,66,5,3,0,2,0
60,0.1333333333,0,905,11,0,2,0,2,0.5,0,1,2,0.0077348066,0,3,8,2,1,0,2,0
83,0.125,9,85,23,0.9251735116,6,0,6,0.2727272727,0,9,10,0,0,0,1,25,0,0,2.5,0
2493,0.1525423729,19,8046,215,0.8620706669,11,4,7,0.3571428571,0,9,38,0.0085287846,0,32,147,12,1,0,3,2
243,0.0138121547,15,736,30,0.9680056914,6,0,6,0.2666666667,0,6,11,0.0059171598,0,3,12,8,1,0,2,0
96,0.21875,0,4,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1447,0.2205677313,23,178,41,0.9042054589,5,0,5,0.3333333333,0,5,6,0,0,3,29,8,2,0,2,0
576,0.0406504065,34,3359,59,0.9012627172,8,0,8,0.2222222222,1,9,12,0.0019556714,0,5,22,13,1,0,2,0
844,0.1176470588,27,3482,142,0.9451542943,12,8,4,0.3695652174,0,15,27,0.0086956522,0,5,68,11,1,0,4,1
325,0.1586538462,8,1719,99,0.9922150607,3,0,3,0.5625,0,3,12,0.0137130802,0,5,36,8,4,0,5,1
469,0.0826086957,15,169,26,0.9437693223,5,0,5,0.4444444444,0,4,5,0.0576923077,0,2,12,6,1,0,2,1
524,0.2461814915,4,48,8,1,2,0,2,0.5,0,2,4,0,0,0,0,0,0,0,2,0
99,0.0505050505,5,140,10,0,3,0,3,0.3333333333,0,2,2,0.0071428571,0,0,2,1,1,0,3,0
66,0.1009756098,5,348,15,0.7219280949,3,0,3,0.5,0,2,2,0.0921052632,0,1,8,5,2,0,2,0
2047,0.1707317073,41,3191,138,0.8853513357,16,12,4,0.3043478261,1,20,26,0.0150645624,0,6,110,18,2,0,2,2
835,0.1339406208,5,20569,204,0.8951062337,8,5,3,0.5217391304,0,9,12,0.0062554072,0,30,143,8,2,0,4.5,1
1862,0.0859088828,56,2747,135,0.9358191614,19,15,4,0.2537313433,0,22,44,0,0,10,76,17,1,0,2,0
16,0,0,196,4,0,2,0,2,0.5,0,1,1,0.0051020408,0,0,2,2,1,0,2,0
258,0.1744186047,5,310,6,0,2,0,2,0.5,0,2,1,0,0,1,1,1,1,0,2,0
677,0.1742983752,0,16,2,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
2116,0.16,46,6057,276,0.946845549,13,5,8,0.2916666667,0,13,46,0.0029673591,0,3,101,15,1,3,6,0
28,0,3,96,16,1,2,0,2,0.5,0,2,8,0,0,0,0,0,0,0,2,0
23,0,2,8,4,0,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,2,0
1716,0.0950033422,12,27797,666,0.9275366062,14,11,3,0.5752212389,0,30,130,0.0028408358,0,44,279,19,1,2,7,10
1923,0.139329806,66,10870,134,0.9130381281,15,10,5,0.3181818182,1,15,29,0.0012626263,0,29,79,13,1,2,2,2
717,0.1414141414,11,348,32,0.9149261071,4,0,4,0.5,1,2,3,0.0112179487,0.1443376068,0,16,6,1,0,1,0
32,0.21875,3,20,5,0,1,0,1,1,0,0,0,0.05,0,0,2,11,1,0,1,0
136,0.1153846154,5,594,57,0.9729661266,5,0,5,0.3529411765,0,5,10,0.0088842975,0,7,25,5,1,7,11.5,1
40,0.125,1,100,6,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0
1657,0.0873015873,50,2196,280,0.8639628086,17,14,3,0.28,0,8,12,0.0333333333,0,3,123,11,1,6,1,1
135,0.1052631579,13,420,42,0.6599771551,3,0,3,0.3333333333,0,1,5,0.0307017544,0,1,8,2,1,0,1,0
3149,0.064516129,84,4257,394,0.9296478563,19,15,4,0.3538461538,0,7,13,0.0411764706,0,10,133,12,2,8,2,4
1982,0.0907407407,70,8161,201,0.8380405101,19,13,6,0.1818181818,0,13,34,0,0,27,226,15,2,6,2,2
1522,0.1282051282,10,1029,34,0.9381639152,6,0,6,0.3076923077,0,4,13,0.0064766839,0,3,23,5,1,0,3,2
8819,0.0958805005,177,78753,1925,0.9110752385,40,35,5,0.2,2,44,199,0.0152268555,0,117,812,36,1,85,3.5,13
948,0.125,12,1181,26,0.872541616,3,0,3,0.4,0,2,3,0.0132743363,0,0,11,3,1,0,1,1
3019,0.0829152579,46,8699,326,0.8663630796,13,9,4,0.3506493506,0,23,53,0.0182497013,0,6,58,8,0,6,2,5
6672,0.1558704453,410,14268,1209,0.9306793231,42,35,7,0.1238938053,3,38,101,0.0438910292,0,7,464,29,2,35,2,6
6779,0.1314741036,118,14096,513,0.9014121719,26,22,4,0.2887323944,0,37,65,0.0104166667,0,18,197,11,1,6,4,4
421,0.1005649718,8,354,33,0.8603572217,3,0,3,0.8,0,3,11,0.0447505198,0,9,34,4,3,0,3,0
495,0.1275862069,14,31,14,0.7248340915,4,0,4,0.7272727273,0,10,11,0,0,1,7,4,1,0,2,0
229,0.0786026201,5,399,3,0,2,0,2,0.5,0,1,2,0.0025062657,0,1,1,1,1,0,2,0
323,0.0340557276,2,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
15,0.2666666667,0,29,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
34,0.1363636364,1,24,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
662,0.1276595745,172,1277,82,0.7277128242,13,8,5,0.2727272727,0,8,12,0.0081300813,0,8,57,152,1,0,1,2
59,0,5,273,23,0.3237837984,3,0,3,0.6,0,2,4,0,0,0,13,8,0,1,1,0
12339,0.1142362037,1185,28038,1310,0.7108686468,95,94,1,0.0536398467,1,78,140,0.0063680867,0,88,720,316,1,43,1,16
3147,0.1139240506,153,24071,590,0.8024030685,52,49,3,0.1208053691,0,55,92,0.0050890585,0,40,305,75,1,15,2,5
485,0.0625,10,10687,202,0.9684142286,5,0,5,0.4736842105,0,5,6,0.0019595274,0,4,50,11,2,8,4.5,1
153,0.1568627451,2,62,14,0,3,0,3,0.5,0,6,6,0,0,0,0,0,0,0,6,0
564,0.1518987342,2,703,35,0.9393426879,3,0,3,0.5714285714,0,1,3,0.0380952381,1.1590111643,1,10,3,1,0,2,1
1116,0.0729202723,1,2199,101,0.8909827147,6,2,4,0.347826087,0,5,13,0.0102788651,0,4,21,5,2,1,2.5,1
210,0.0833333333,0,120,34,0.7987135479,4,0,4,0.4285714286,0,3,4,0.05,0,0,4,2,1,0,2,0
115,0.1217391304,1,4,1,0,1,0,1,1,0,1,1,0,0,0,3,3,3,0,1,0
40,0.2066666667,0,267,12,1,1,0,1,1,0,1,2,0.0155485674,0,0,4,2,2,0,2,0
60,0.1833333333,0,2,1,0,1,0,1,1,0,1,1,0,0,0,1,2,1,0,1,0
116,0.0675675676,0,1976,22,1,1,0,1,1,0,0,2,0.0111261261,0,1,8,3,3,0,1,0
80,0.0873015873,0,556,8,1,1,0,1,1,0,0,0,0.0168907116,0,1,10,2,2,0,1,0
203,0.0833333333,3,1052,25,0.9359789823,4,0,4,0.5,0,3,9,0.0137077295,0,0,12,6,2,0,1,0
76,0.1048387097,0,1431,30,0.8366407419,3,0,3,0.5714285714,0,2,4,0.0088849863,0,2,12,5,2,0,3.5,0
1231,0.1516269865,10,3068,128,0.9208780154,11,7,4,0.2692307692,1,7,10,0.0020513156,0.810160668,7,83,17,2,8,18,1
119,0.0504201681,0,52,2,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
1419,0.1669354839,31,267,29,0.5712587582,6,0,6,0.3076923077,0,8,13,0,0,0,3,1,0,0,2,0
178,0.0816326531,24,176,17,0.9975025464,2,0,2,0.6666666667,0,2,1,0,0,0,2,5,1,0,1.5,1
82,0.1951219512,1,2,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
74,0.2162162162,0,6,1,0,1,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0
2502,0.1493333333,73,821,84,0.7490004088,15,9,6,0.1785714286,0,14,18,0,0,0,26,21,0,2,1,2
705,0.1009852217,9,47,3,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0
7937,0.0924689773,281,3599,284,0.8859176168,6,3,3,0.5714285714,0,10,10,0.0049460651,0,17,107,25,1,0,2,0
1992,0.096358299,115,1640,55,0.812930276,7,0,7,0.3076923077,0,6,7,0.0111533821,0,5,40,26,1,0,1,2
336,0.0614334471,13,475,30,0.9182958341,2,0,2,0.9,0,5,7,0.028604119,0,1,10,3,1,0,5.5,0
1129,0.0667058478,13,16874,188,0.8265629083,9,4,5,0.2727272727,0,7,13,0.0042708645,0,21,67,18,2,9,4,5
310,0.171875,2,1192,61,0.8671150762,4,0,4,0.4285714286,0,1,2,0.0151515152,26.1794191919,0,20,9,3,2,3,0
949,0.1724137931,79,2142,89,0.9434398998,9,3,6,0.3846153846,0,9,17,0.0034223135,0,11,39,12,2,3,4,0
141,0.1317204301,3,162,16,0.9886994083,1,0,1,1,0,0,0,0.2321428571,0,0,0,0,0,0,1,0
136,0.0625,0,913,17,0.7871265862,2,0,2,0.6666666667,1,1,1,0.0056150062,0.1463644936,2,4,1,1,0,1.5,0
3072,0.1100917431,50,1100,58,0.9378770819,5,0,5,0.3333333333,0,4,6,0.025210084,0,4,21,7,2,0,2,1
1763,0.1595092025,173,1271,72,0.9000022694,14,7,7,0.1363636364,1,9,12,0,0,7,37,34,1,0,2,0
719,0.0657894737,59,1834,38,0.6444666452,6,0,6,0.3636363636,0,6,7,0.0010989011,0,0,11,6,2,0,2,0
2735,0.1669133531,77,2552,127,0.7120729699,11,0,11,0.1764705882,0,8,11,0.0149331662,0,2,96,13,1,0,1,0
1241,0.1428571429,27,6079,105,0.8650572653,4,0,4,0.4705882353,1,2,2,0.0057471264,0.6696343537,18,129,9,3,0,1,1
110,0.0465116279,8,203,15,0.996791632,2,0,2,0.6666666667,0,1,1,0.1479591837,0,1,6,1,1,0,1.5,0
59,0.2203389831,2,23,11,0,2,0,2,0.5,0,2,2,0,0,0,0,5,0,0,2,0
531,0.0865800866,9,4408,38,0.83148533,1,0,1,1,0,2,2,0.0005434783,0,2,6,12,2,0,1,1
156,0.2250295159,3,15,3,0.9182958341,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
1083,0.0799191191,40,448,35,0.9780893652,3,0,3,0.5,0,4,6,0.0437713311,0,0,7,3,1,0,2.5,1
2982,0.0927835052,100,1804,65,0.8889534927,6,2,4,0.2727272727,0,4,19,0.0040899796,0,6,33,7,1,0,1,1
2555,0.1011448057,104,2028,47,0.9046380722,4,1,3,0.4761904762,0,3,17,0,0,3,16,3,0,0,1,0
1238,0.125,17,1047,23,0.775456259,3,0,3,0.5,0,4,9,0.0027855153,0,4,8,2,1,0,1,0
2293,0.1307811893,108,2799,173,0.8534262409,19,10,9,0.1818181818,1,15,18,0.0088335163,0,11,77,49,1,3,2,1
2652,0.1097560976,111,1599,97,0.7398538696,9,4,5,0.4324324324,0,15,21,0.0081300813,0,3,45,15,1,2,1,4
384,0.1098110374,24,551,24,0.8708644692,2,0,2,0.8333333333,0,4,3,0.0014231499,0,0,8,3,2,0,3,0
343,0.1924846626,41,168,20,0.5958800741,5,0,5,0.4,0,4,6,0.005952381,0,0,12,5,1,0,1,1
4470,0.0685050798,37,3353,246,0.8667871669,2,1,1,0.9807692308,0,8,26,0.0124741201,0,3,76,5,1,0,2,1
262,0.0648854962,5,30,3,0,1,0,1,1,0,0,1,0.0333333333,0,1,1,1,1,0,1,0
1849,0.0736842105,18,967,49,0.9624544982,1,0,1,1,0,0,3,0.0416666667,0,3,3,1,0,0,1,1
129,0.1363636364,6,275,16,1,1,0,1,1,0,1,0,0,0,1,8,2,2,0,1,0
325,0.1815384615,13,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
4358,0.0884114813,177,747,133,0.9398873007,9,3,6,0.3225806452,0,11,16,0.1081818182,0,1,76,7,2,6,1.5,1
226,0.0277777778,4,4581,162,0.879853152,1,0,1,1,2,1,0,0.0170409691,7.8572132616,16,114,8,3,0,1,2
8229,0.1069767442,576,12013,717,0.8491866935,46,42,4,0.1726618705,3,47,62,0.0106382979,0,29,364,97,2,14,2,4
171,0.0939849624,4,142,17,0.9366673819,2,0,2,0.75,0,1,1,0.0906862745,0,0,12,12,2,0,2,1
1839,0.1495640298,9,1906,97,0.8335421417,9,3,6,0.2962962963,0,6,16,0.0088409328,0,9,60,13,1,0,1,1
493,0.0108695652,4,782,50,0.799369406,6,0,6,0.3333333333,0,2,1,0.0124122154,0,5,44,8,2,6,3.5,1
446,0.1086766542,2,38,5,0.7219280949,1,0,1,1,0,1,2,0,0,0,2,2,1,0,1,0
756,0.0227272727,15,1031,86,0.7403888086,8,0,8,0.2222222222,0,7,9,0.0333333333,0,4,39,7,1,2,1,2
276,0.1739130435,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
62,0.1744680851,4,46,23,0.426228657,2,0,2,0.5,0,1,1,0.1071428571,0,0,14,28,4,0,1,0
204,0.2193548387,4,1221,28,0.9417346261,5,0,5,0.2857142857,0,2,3,0.0181564246,2.7424202128,2,27,8,3,1,2,0
77,0.2857142857,2,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
15,0.2,2,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
23,0.0434782609,1,78,18,0,1,0,1,1,0,0,0,0.1153846154,0,0,10,3,3,0,1,0
232,0.1263693271,12,54,6,0.959147917,3,0,3,0.4,0,1,2,0.125,0,3,25,13,2,0,1,1
1710,0.1129032258,40,1023,69,0.8871755861,9,0,9,0.1875,0,4,10,0.0063694268,0,8,44,12,0,0,1,0
196,0.1461538462,48,679,43,0.6409441848,7,0,7,0.1428571429,0,5,5,0.0194889876,0,0,12,7,4,0,3.5,0
29,0.1470588235,0,658,22,1,1,0,1,1,0,0,0,0.0091239358,0,4,10,3,3,0,1,0
258,0.2558139535,38,36,12,0,2,0,2,0.6666666667,0,2,2,0.1388888889,477.0368055556,0,6,2,2,0,3,0
318,0.11328125,4,772,47,0.8977818049,2,0,2,0.5,0,0,0,0.0261958998,0,6,50,14,3,0,1,0
1407,0.1417322835,9,1019,32,0.8564470645,4,0,4,0.4,0,3,3,0.0147058824,0,9,31,11,2,0,1,1
4050,0.0979020979,59,21755,472,0.9450869472,22,13,9,0.1392405063,1,16,35,0.0121247113,0,62,323,29,2,6,2,2
674,0.1069958848,2,10829,155,0.8809160496,6,1,5,0.3333333333,0,7,33,0.0068181818,0,16,49,7,1,0,4,0
883,0.1753246753,11,463,37,0.8817953669,5,0,5,0.375,0,2,5,0.0203252033,9.0379411765,1,38,7,1,0,2,0
336,0.1164021164,27,225,43,0.8985105341,6,0,6,0.2857142857,0,0,2,0.0961538462,0,2,46,15,2,0,2,0
618,0.1171289355,33,3279,61,0.805383912,4,0,4,0.5,0,2,2,0.0159152962,0,4,50,6,2,0,1,1
348,0.1261261261,28,1379,27,0.8059244838,2,0,2,0.8571428571,0,3,2,0.0035460993,0,6,19,4,2,0,1,0
547,0.229787234,12,207,21,0.832378457,5,0,5,0.375,0,1,3,0.012345679,0,1,10,22,1,0,1,0
250,0.1464285714,17,20,6,0.8962406252,3,0,3,0.6,0,3,5,0,0,0,2,2,0,0,1,0
662,0.1531531532,12,145,39,0.8811203129,4,0,4,0.6153846154,0,4,13,0,0,0,4,1,0,0,1,0
2607,0.1724806202,77,10202,196,0.8476035444,9,3,6,0.3243243243,0,6,14,0.0035838159,0,8,62,17,2,1,2.5,1
850,0.110619469,28,1230,35,0.9163782242,6,0,6,0.3333333333,0,4,7,0.023255814,0,4,39,31,1,0,2,1
435,0.0974576271,5,1068,34,0.8409160494,4,0,4,0.6153846154,0,6,6,0.007751938,0,5,21,6,2,0,6,1
1668,0.1278375149,58,2300,32,0.4218171994,4,0,4,0.4,0,2,2,0,0,3,22,9,0,0,1,0
1933,0.1151515152,64,1581,149,0.8297900196,13,8,5,0.2926829268,1,16,27,0,0,3,59,14,1,0,1,1
123,0.081300813,7,3,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
656,0.1539634146,9,1934,22,0,4,0,4,0.4,0,3,4,0.0028438469,0,3,11,5,1,0,5,0
392,0.1655359566,3,654,35,0.7044581609,4,0,4,0.25,0,3,3,0,0,0,14,8,0,0,1,0
312,0.2016949153,13,18,3,0.9182958341,2,0,2,0.5,0,2,2,0,0,0,0,3,0,0,1,0
524,0.1003082096,8,2569,106,0.9480638577,3,0,3,0.5833333333,0,2,1,0.0023006135,0,3,24,5,2,0,2,0
48,0.25,2,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
7108,0.1818181818,248,1667,73,0.8961322439,14,8,6,0.2045454545,0,12,30,0,0,10,65,16,1,0,1,0
1397,0.1080930075,6,7872,120,0.9339561268,3,1,2,0.8648648649,0,10,20,0.0078349861,8.7919063936,21,83,4,1,0,5.5,4
176,0.2636684303,4,72,4,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
126,0.2608695652,1,1454,36,0.998861176,1,0,1,1,0,2,1,0,0,2,14,2,2,0,1,0
30,0,1,36,4,0,1,0,1,1,0,0,1,0.0833333333,0,0,3,1,1,0,1,0
284,0.1291866029,3,1958,126,0.7439463632,7,0,7,0.3846153846,0,2,3,0.0261780105,6.7187621517,2,66,17,2,4,5,0
26430,0.1307189542,1187,22757,1432,0.9148391422,77,75,2,0.2578125,4,91,169,0.0125,0,61,702,157,1,8,2,17
1776,0.1318493151,17,15,9,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0
120,0.1083333333,0,1010,6,0,1,0,1,1,0,0,0,0.000990099,0,2,2,7,2,0,1,0
221,0.0215125305,8,78,6,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,1
325,0.1412993174,0,8,6,0.9182958341,1,0,1,1,0,1,1,0.125,0,2,8,2,2,0,1,1
749,0.1526479751,1,11836,111,0.9577943494,2,0,2,0.8461538462,0,1,2,0.0046439628,0,7,44,6,3,0,1,2
318,0.1352201258,17,323,35,0,9,0,9,0.1666666667,1,7,7,0.0278637771,4.4046181631,0,7,3,1,2,14,0
299,0.0810344828,9,466,39,0.8212809417,2,0,2,0.8,0,2,2,0.0478125,0,1,18,4,2,0,2.5,0
137,0.0510948905,0,20,5,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
483,0.1511387164,7,6,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
296,0.127574171,3,570,20,1,2,0,2,0.5,0,1,2,0.0035213008,0,0,4,2,1,0,2,0
294,0.0994502749,5,72,7,0.5916727786,2,0,2,0.6666666667,0,2,2,0,0,0,1,1,0,0,1.5,0
155,0.1778778249,4,570,11,0.9940302115,2,0,2,0.75,0,1,2,0.0042959859,0,2,9,2,1,0,2,0
22,0.1916666667,0,616,20,1,1,0,1,1,0,0,0,0.0263543505,0,5,12,3,3,0,1,0
959,0.0975609756,23,2890,49,0.9221294942,5,0,5,0.3846153846,1,5,6,0.3529411765,0,6,44,3,1,0,3,2
89,0.2055322129,12,1491,22,0.8453509366,3,0,3,0.4,0,3,1,0.0004595588,0,1,19,11,2,0,2.5,0
3014,0.0591397849,82,25214,386,0.7781113511,8,7,1,0.8899082569,0,18,18,0.0027027027,0,42,282,9,1,0,5,6
1031,0.075,22,37,12,0.9426312039,4,0,4,0.3333333333,0,2,3,0,0,1,5,3,1,0,1,0
1417,0.1414611447,12,433,54,0.69191573,5,0,5,0.4,0,4,5,0.001984127,0,1,25,7,1,1,2,1
460,0.0847853387,6,29,5,0.9709505945,4,0,4,0.25,0,4,4,0,0,0,0,0,0,0,2,0
383,0.1174934726,11,887,47,0,4,0,4,0.25,0,1,1,0.0101465614,0,1,38,13,5,0,4,0
488,0.1666666667,27,62,4,0.9463946304,1,0,1,1,0,1,1,0.03125,0,0,4,1,1,0,1,0
279,0.1333333333,19,54,4,0.9463946304,2,0,2,0.75,0,2,4,0,0,0,0,0,0,0,1,0
2222,0.1292875989,64,26532,238,0.8767734572,5,3,2,0.8333333333,0,7,8,0.0030534351,0.6700763359,22,148,10,2,1,2,2
888,0.1666666667,11,1551,42,0.9984506551,3,0,3,0.7272727273,0,4,10,0.0037313433,0,0,5,2,1,0,3,0
957,0.1287878788,17,695,57,0.8653256574,3,0,3,0.5,0,2,4,0.0096153846,0,3,29,7,1,1,4,0
