size,complexity,priordefects,churn,allchangescount,changeentropy,allauthors,minorauthors,majorauthors,authorownership,rushedreviews,changesnodisc,selfapprovedchanges,typicaldisclen,typicalreviewwindow,reviewissues,allreviews,allreviewers,typicalnumberofreviewers,chnagesnoexpertise,typicalreviewerexpertise,defects
584,0.1076923077,0,9701,38,0.9877851047,1,0,1,1,0,1,1,0.0002631579,0,2,9,2,2,0,1,0
318,0.1352201258,17,317,33,0,7,0,7,0.2,0,5,5,0.0283911672,5.4232255521,0,6,3,2,2,12,0
290,0.1620689655,9,300,19,0,2,0,2,0.6666666667,0,2,2,0.03,0,0,10,3,3,0,3,0
811,0.1715042973,8,280,48,0.9534128663,2,0,2,0.6666666667,0,1,3,0.0325630252,0,0,18,2,2,0,1,0
272,0.1470588235,9,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
308,0.0292207792,3,7,1,0,1,0,1,1,0,0,0,0.8571428571,0,0,1,1,1,0,1,0
293,0.1730696263,3,444,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
708,0.0953785644,3,1064,73,0.8423987553,2,0,2,0.8125,0,5,8,0.0150560224,0,2,23,6,2,0,3.5,2
120,0.2454212454,3,890,43,0.9103480624,2,0,2,0.8571428571,0,1,4,0.0038863271,0,1,10,5,2,0,3.5,1
137,0.1803278689,4,1257,21,0.9803153789,2,0,2,0.8571428571,0,2,2,0.0042372881,0,3,22,4,3,0,3,0
22,0.1916666667,0,616,20,1,1,0,1,1,0,0,0,0.0263543505,0,5,12,3,3,0,1,0
883,0.0504283489,16,207,20,0.9630603734,2,0,2,0.8181818182,0,4,10,0,0,8,21,2,2,0,3,0
1084,0.0500338736,24,84,6,1,1,0,1,1,0,2,4,0,0,0,4,1,1,0,2,0
207,0.1690821256,12,35,7,0,1,0,1,1,0,2,1,0,0,0,1,1,1,0,2,0
2687,0.0591397849,76,19765,279,0.7679987181,5,4,1,0.9285714286,0,8,7,0.0041208791,0,29,190,11,2,0,2,6
583,0.0583333333,16,15,7,0.9211854966,2,0,2,0.5,0,2,2,0,0,0,4,2,1,0,1,0
1364,0.1403792019,10,2124,83,0.7751351892,5,0,5,0.5,0,11,11,0.0018340476,0,1,34,7,1,1,4.5,2
514,0.1612903226,6,617,20,0.9463946304,3,0,3,0.5714285714,0,3,6,0.002004008,0,0,5,3,1,0,2,0
554,0.0706094575,11,832,45,0.2623112196,3,0,3,0.5,0,1,2,0.0089285714,0,1,12,2,1,0,2,0
204,0.1235294118,16,112,8,0.5435644432,3,0,3,0.4,0,5,4,0,0,0,2,1,0,0,2.5,0
195,0.1986196319,19,46,11,0.6840384356,3,0,3,0.3333333333,0,2,1,0.1166666667,0,0,4,4,0,0,2,0
2046,0.1138461538,64,25310,228,0.9225229114,8,6,2,0.6923076923,0,6,5,0.0031786395,0.6997767857,20,138,11,2,3,2,0
901,0.1666666667,11,807,18,0.8929352899,1,0,1,1,0,4,3,0,0,0,0,0,0,0,2,0
376,0.1558956916,10,48,12,0.6500224216,2,0,2,0.6666666667,0,2,1,0.0657894737,0,2,4,2,0,0,2,0
947,0.1287878788,17,982,87,0.91475151,6,0,6,0.3684210526,0,7,9,0.0089285714,0,3,32,10,1,5,9,0
2821,0.1083916084,94,670,55,0.8065357689,6,0,6,0.3076923077,0,4,7,0.0101010101,0,3,22,9,2,1,1,0
342,0.072,11,36,6,1,1,0,1,1,0,1,3,0,0,0,0,1,0,0,1,0
53,0.1886792453,4,16,4,0,1,0,1,1,0,0,0,0.25,0,0,6,3,3,0,1,1
616,0.1075025826,12,502,23,0.8258299388,3,0,3,0.5,0,2,4,0.0016339869,0,0,6,2,1,1,1,0
416,0.0714285714,11,951,55,0.730310232,6,0,6,0.3684210526,0,11,10,0.009009009,0,1,20,6,2,0,3,0
397,0.088036566,7,3558,60,0.9967844436,1,0,1,1,0,0,1,0.0115231364,0,6,24,4,2,0,1,0
908,0.1952380952,33,505,29,0.8050710926,6,0,6,0.3333333333,0,6,8,0,0,0,9,6,0,0,1,1
408,0.1483597884,5,666,72,0.9583590099,5,1,4,0.3636363636,1,5,17,0.027252907,0.3360125969,0,53,12,2,0,4.5,0
414,0.1483253589,0,6886,104,0.9715610577,2,0,2,0.7647058824,0,4,6,0.0006927607,2.3410460686,4,34,7,2,0,5,2
385,0.1402597403,8,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
135,0.1452991453,13,60,8,1,1,0,1,1,0,0,2,0.1004464286,0,1,6,1,1,0,1,0
261,0.1121495327,7,152,13,0.7793498373,3,0,3,0.5,0,3,2,0,0,0,2,2,1,0,2,0
801,0.1181763447,22,245,13,0.6193821947,3,0,3,0.3333333333,0,1,1,0.2709205021,0,0,8,3,2,0,1.5,0
362,0.2083333333,1,19667,204,0.9703030363,1,0,1,1,1,0,0,0.008,0.2019185185,16,170,8,4,0,1,0
195,0.0871794872,3,15,5,0,1,0,1,1,0,0,0,0.0666666667,0,0,4,9,2,0,1,2
223,0.0714285714,23,2415,59,0.7818094049,1,0,1,1,0,0,0,0.0369318182,0,6,33,4,3,0,2,0
572,0.1148648649,50,131,26,0.3923778268,3,0,3,0.5,0,3,3,0,0,0,0,0,0,0,1,0
180,0.1007194245,9,39,6,1,1,0,1,1,0,2,4,0,0,0,0,0,0,0,2,0
456,0.1306532663,53,176,18,0.820042596,6,0,6,0.25,0,6,7,0,0,0,5,3,0,1,3,1
70,0.1522988506,11,44,4,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
145,0.1213471133,8,194,22,0.6840384356,4,0,4,0.5,0,5,3,0.1289473684,0,1,5,3,1,0,6.5,1
381,0.0892388451,3,3788,18,0,1,0,1,1,0,1,2,0.0010559662,0.6789884724,2,13,4,1,0,4,0
218,0.1094282024,10,899,24,1,1,0,1,1,0,0,2,0.0115934179,0,2,10,2,2,0,1,1
138,0.0289855072,15,231,11,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
62,0.2903225806,1,2,1,0,1,0,1,1,0,1,1,0,0,0,0,6,0,0,1,0
743,0.0952380952,12,408,12,1,1,0,1,1,0,1,0,0,0,0,6,2,2,0,1,0
704,0.1546156546,6,12287,60,1,1,0,1,1,0,1,0,0,0,1,7,2,1,0,1,0
265,0.145654877,11,254,24,1,1,0,1,1,0,0,0,0.0301233397,0,0,10,2,1,0,3,1
81,0.0606060606,6,225,12,0.9206198357,3,0,3,0.4,0,2,1,0.0428571429,0,5,6,5,1,0,2,0
1969,0.0709259073,37,9148,152,0.9482566386,5,1,4,0.7083333333,0,4,5,0.0209729259,0,15,99,7,2,0,1,0
415,0.1677852349,12,5090,190,0.9822950899,5,2,3,0.5576923077,0,9,39,0.0114942529,23.0330446787,11,60,6,1,5,3,0
42,0.1904761905,2,2,1,0,1,0,1,1,0,1,1,0,0,0,0,3,0,0,1,0
27,0,16,3,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1367,0.1402157165,117,2785,82,0.6313715466,8,0,8,0.2307692308,0,5,10,0.0005299417,0,4,22,14,2,0,4,1
526,0.1123729417,15,117,10,0.8359750081,3,0,3,0.5,0,2,5,0,0,0,17,4,2,0,1,0
23,0.125,1,156,6,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
45,0.1071428571,8,78,22,0.4394969869,2,0,2,0.75,0,2,0,0.0526315789,0,0,7,3,1,0,2,0
411,0.0746879334,20,821,78,0.7790266819,7,0,7,0.375,1,5,12,0.0354217854,0,7,47,10,2,0,3,3
125,0.16,10,12,2,0,1,0,1,1,0,0,0,0.0833333333,0,0,0,0,0,0,1,0
7161,0.082916856,176,5082,255,0.8933308181,11,10,1,0.7580645161,1,14,42,0.0025784157,0,14,140,29,1,0,2,3
4735,0.0651162791,56,2732,151,0.9626456274,5,2,3,0.6808510638,0,12,41,0.014084507,0,4,28,6,1,0,3,1
759,0.0689655172,45,105,29,0.9982621467,3,0,3,0.5,1,2,4,0.0416666667,24.9173611111,0,24,9,2,0,1,0
266,0,5,5435,180,0.7374323552,6,0,6,0.5,0,1,0,0.0064516129,0,7,95,16,2,4,2,0
205,0.1165850673,8,96,22,0.6388067184,3,0,3,0.5,0,3,4,0,0,0,9,3,0,0,1,1
1036,0.1455967761,49,246,24,0.5880325519,9,0,9,0.1818181818,0,8,8,0.0112547893,0,1,9,7,1,1,1.5,0
3111,0.1075697211,48,6987,265,0.9303235109,6,4,2,0.8378378378,0,20,45,0,0,2,17,1,1,0,2,0
206,0.1650485437,8,2,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
5053,0.1428571429,214,7975,300,0.8721168952,25,19,6,0.2127659574,2,43,59,0,0,24,121,42,1,2,1,5
1690,0.1274131274,17,643,94,0.7701700435,4,0,4,0.4444444444,0,1,6,0.0357142857,0,0,43,11,1,0,1,0
494,0.0805471125,8,2580,92,0.7793146867,1,0,1,1,2,1,4,0.0158943966,3.0375351712,0,32,1,1,0,2.5,0
816,0.1072351421,1,16944,86,0.9992674506,1,0,1,1,0,1,1,0.0043437107,0,5,78,8,8,0,1,0
238,0.1222222222,3,10287,371,0.9121663615,2,0,2,0.6956521739,0,0,0,0.0247420543,0,27,214,9,4,5,1,0
3218,0.1710526316,151,9206,462,0.7514133393,31,25,6,0.1219512195,1,11,40,0.0199154545,0,26,237,43,2,23,2,1
458,0.0548377835,7,520,12,0.9795739585,2,0,2,0.8,0,2,1,0.0083031401,0,1,10,5,2,0,1,0
120,0.1404494382,9,168,21,0.985228136,2,0,2,0.6666666667,0,1,1,0.0409356725,2.8571962313,4,8,12,2,0,1.5,1
48,0.125,3,11,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
4552,0.1610169492,208,20361,713,0.8732805012,32,27,5,0.1612903226,2,28,34,0.0101522843,0,96,403,54,2,10,2,6
484,0.0324675325,11,3447,278,0.8612161807,10,5,5,0.3265306122,1,7,20,0.0080997719,0,23,250,14,2,0,4,0
3601,0.1104336043,215,8967,405,0.8929882229,22,20,2,0.4096385542,0,24,43,0.0047907556,0,24,164,25,2,7,2,4
8853,0.0925531915,182,57984,1114,0.8878693409,19,12,7,0.2974683544,1,37,41,0.0008673027,0.2851738241,52,383,19,1,62,5,2
26,0.0227272727,1,201,8,1,2,0,2,0.5,0,1,2,0.0233232769,0,2,4,2,2,0,3,0
580,0.1003861004,2,4801,58,0.988279208,1,0,1,1,0,2,7,0,0,0,1,1,0,0,1,1
75,0.1818181818,2,153,13,0.755969903,2,0,2,0.6666666667,0,0,0,0.0357142857,52.0995780591,1,6,2,1,0,1,1
3056,0.0641613199,170,1488,128,0.7868719216,14,10,4,0.25,0,10,8,0.0029585799,0,1,55,43,2,0,1,4
90,0.0333333333,7,20,5,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
54,0.1666666667,1,12,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
38,0.0833333333,2,1180,37,0.9568886657,2,0,2,0.6666666667,0,0,1,0.0308758006,0,0,1,1,0,1,2,0
2273,0.1212673611,18,40,12,0.709147917,2,0,2,0.6,0,2,5,0,0,0,1,1,0,0,1,1
866,0.0789473684,45,691,47,0.8498955892,10,0,10,0.1666666667,0,7,2,0,0,12,43,18,1,1,1,1
963,0.0884125637,7,1288,60,0.8884819427,4,0,4,0.5384615385,0,1,1,0.1794871795,0,22,99,7,1,0,1,0
7858,0.1455493737,340,6695,233,0.9205697878,13,11,2,0.5434782609,0,11,14,0.0034465021,0,5,88,15,2,2,2,2
757,0.1538461538,93,264,30,0.7025310241,6,0,6,0.2,0,5,6,0,0,1,29,9,1,0,1,0
338,0.1035502959,10,12,4,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
396,0.1186868687,16,359,15,0,3,0,3,0.3333333333,0,2,2,0.0139275766,0,0,6,4,4,1,4,0
1431,0.1713840996,30,148,23,0.7062280093,5,0,5,0.3333333333,0,4,9,0,0,0,17,5,1,0,1,0
6433,0.0883977901,416,10143,686,0.9179087496,38,35,3,0.2900763359,3,31,56,0.0146252285,0,47,526,65,2,9,3,13
44,0.1428571429,1,602,14,1,1,0,1,1,0,0,0,0.0137309688,0,2,8,2,2,0,1,0
152,0,1,132,10,0.8586727111,2,0,2,0.5,0,2,2,0,0,0,2,1,1,0,1,0
1231,0.0984375,116,604,66,0.8270010137,13,0,13,0.2352941176,0,10,8,0.0111111111,0,3,25,68,2,0,1,0
214,0.2702702703,11,488,12,0.75,4,0,4,0.3333333333,0,2,4,0.0022573363,0,0,4,2,1,0,1,0
910,0.072040572,41,68,13,0.3912435636,5,0,5,0.3333333333,0,4,4,0.0265151515,0,0,7,5,2,0,3,0
15357,0.0631334533,293,28831,768,0.8691359419,22,16,6,0.1759259259,1,16,47,0.0070602319,0,65,471,40,2,10,1,4
1546,0.1277777778,6,20388,326,0.8889965921,8,3,5,0.5,0,3,26,0.0088107437,0,39,260,11,1,6,1,1
1712,0.1414506304,86,2682,163,0.8205622286,15,8,7,0.3454545455,0,24,30,0.0059155384,0,9,87,19,2,1,2,0
379,0.075,23,333,41,0.775002044,3,0,3,0.5,0,2,2,0.0240963855,27.2386211513,0,15,4,2,0,1,1
128,0.1428571429,6,186,25,0.9801625909,4,0,4,0.3333333333,0,3,4,0.0724637681,75.1235507246,0,0,1,0,0,2,0
1159,0.1382032147,38,2383,193,0.7547598509,7,2,5,0.2857142857,1,11,18,0.0074808594,0,25,71,29,1,5,4,2
2200,0.1578947368,75,4339,82,0.8803750902,7,3,4,0.4615384615,0,4,16,0.0075075075,0,3,41,10,1,2,1,1
5697,0.128992629,142,16031,752,0.9326253372,20,14,6,0.2574850299,0,31,98,0.0152463768,0,20,237,25,1,14,3,6
355,0.1086956522,10,260,19,0.7326278251,4,0,4,0.5555555556,0,6,6,0,0,1,3,4,0,0,2,0
1911,0.0956521739,28,9714,74,0.9688244119,3,0,3,0.4827586207,0,2,27,0.004,0,6,64,6,2,2,2,0
3367,0.127388535,123,22893,536,0.900166712,8,4,4,0.4074074074,0,11,15,0.0089503662,0,33,312,19,2,5,2,1
51,0.1764705882,11,14,7,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
691,0.0964467005,4,1587,86,0.9061756775,4,0,4,0.5,0,3,0,0.0017667845,1.8139713971,2,45,16,2,0,3,0
399,0.1111111111,4,1294,81,0.8575624012,6,3,3,0.3636363636,0,10,9,0.03125,0,13,70,4,2,2,3,1
37,0,1,28,8,0.8112781245,2,0,2,0.6666666667,0,2,3,0,0,0,0,0,0,0,1.5,0
300,0.1746237873,1,86,6,0.9182958341,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,1
7088,0.0877192982,518,8739,367,0.8653828941,22,15,7,0.1884057971,1,21,43,0.0269230769,0,17,103,21,1,6,1,5
875,0.1615120275,52,198,16,0.8274070572,4,0,4,0.375,0,3,6,0,0,3,10,10,1,0,1,0
9596,0.0847457627,63,1126,181,0.934915131,8,4,4,0.5465116279,0,8,52,0,0,0,48,8,1,0,2,1
4105,0.177261839,187,2863,166,0.8533941357,14,9,5,0.2727272727,2,13,24,0,0,6,60,21,1,0,1,4
189,0.1746031746,5,27,4,0,1,0,1,1,0,0,0,0.037037037,0,0,3,2,2,0,1,0
1572,0.1081081081,31,4232,103,0.9607645261,8,0,8,0.3,2,4,8,0.0114285714,0,11,65,8,3,0,1,1
29,0.1333333333,7,91,14,1,1,0,1,1,0,0,0,0.0422077922,0,0,4,38,2,0,1,0
430,0.1892857143,17,98,26,0.9947372379,2,0,2,0.6666666667,0,0,0,0.2,0,0,4,5,0,0,1,0
214,0.05,5,4216,62,0.9983281578,1,0,1,1,0,2,2,0.0207900208,0,1,42,4,4,0,2,0
1243,0.0776053215,79,1127,33,0.9193397034,3,0,3,0.6666666667,0,2,2,0.0520833333,21.4712673611,13,44,3,2,0,1,0
1430,0.050955414,18,1035,91,0.9510014497,3,0,3,0.4375,0,1,16,0.0307692308,0,4,43,6,1,0,1,1
196,0.1290322581,0,1249,18,1,1,0,1,1,0,0,0,0.0208333333,0,1,12,3,3,0,1,0
5038,0.1388888889,384,3890,255,0.8938597581,29,22,7,0.1044776119,0,24,34,0.0120481928,0,16,139,52,2,0,1,2
451,0.1136363636,34,2526,91,0.7267605041,7,0,7,0.2777777778,0,10,17,0,0,0,14,6,0,0,2,0
791,0.0897435897,30,540,103,0.8374558201,5,0,5,0.5,0,6,15,0.0161290323,0,1,22,5,0,0,2,1
24,0,4,28,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
318,0,6,4936,134,0.7877880797,6,2,4,0.4347826087,0,8,11,0.0038253825,0,10,54,10,1,0,1,0
16,0,5,18,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
380,0.25,9,287,34,0.8244709282,4,0,4,0.2857142857,0,3,4,0,0,0,15,4,0,0,1,0
106,0.0914634146,6,118,10,0.8812908992,3,0,3,0.5,0,1,4,0.0503663004,0,0,8,3,2,0,2,1
3473,0.1235955056,169,5670,400,0.8855227786,22,17,5,0.3131313131,0,29,54,0.0212765957,0,49,242,24,1,12,2,5
773,0.0887820513,52,1063,78,0.8344473546,6,3,3,0.44,1,5,11,0.0009746589,0,3,30,14,0,4,1.5,1
119,0.1932773109,3,6,2,0,1,0,1,1,0,0,1,0.1666666667,0,0,1,4,1,0,1,0
52,0.1142857143,1,1586,33,0.9940302115,1,0,1,1,1,0,0,0.0087073163,3.7123558257,3,24,5,4,0,1.5,2
159,0.0648854962,14,8,4,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0
275,0.1315789474,4,348,48,0.9542139335,5,0,5,0.4210526316,0,8,18,0,0,0,4,2,0,0,3,0
351,0.1739130435,23,359,57,0.9271291986,7,0,7,0.1666666667,0,3,7,0.3055555556,0,0,58,9,2,0,1,2
26,0,4,54,9,0,1,0,1,1,0,0,0,0.1296296296,0,2,10,8,4,0,1,0
2034,0.1162790698,183,5176,214,0.8706424367,17,11,6,0.1739130435,1,13,21,0.0048582996,0,15,156,27,1,4,1,2
107,0.1428571429,17,145,36,0.7642045065,3,0,3,0.7142857143,0,2,2,0.0455116133,0,1,21,16,1,0,3.5,1
5042,0.1501689525,234,672,47,0.9039287294,12,0,12,0.2222222222,0,9,15,0.004222973,0,1,19,11,0,0,1.5,1
645,0.13,21,3081,50,0.937645365,7,0,7,0.2307692308,0,3,5,0.0161290323,0,4,30,7,2,0,1,0
5991,0.1210365363,320,12666,467,0.8664012588,16,12,4,0.5730337079,0,22,28,0.0053163211,0,19,147,23,1,5,2.5,2
23,0.2608695652,1,22,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
752,0.1206896552,30,2839,76,0.8162417069,5,0,5,0.4,0,3,12,0.0018796992,0,5,21,8,1,0,1,1
131,0,14,1568,67,0.73591246,5,0,5,0.5833333333,1,4,7,0.0397727273,2.8252098019,4,33,32,2,0,1,1
17,0,0,7,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
146,0.0866141732,12,66,15,0.9182958341,4,0,4,0.4,0,3,3,0.1929824561,0,2,7,8,2,0,2.5,0
279,0,46,711,61,0.7227482724,4,0,4,0.5,0,4,4,0.2857142857,0,4,34,2,1,0,1,0
20,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,7,0,0,1,0
29,0,4,14,7,0,2,0,2,0.8,0,4,4,0.0714285714,0,0,1,15,1,0,5,0
10,0,1,18,9,0,1,0,1,1,0,0,0,0.3888888889,52.2194444444,0,8,6,4,0,1,0
2,0,2,4,1,0,1,0,1,1,0,0,0,0.25,75.0541666667,0,2,2,1,0,1,0
62,0,9,197,18,0.7777220321,2,0,2,0.8571428571,0,4,4,0.0857142857,0,0,16,9,1,0,1,1
66,0.046875,7,28,13,0.7793498373,3,0,3,0.7142857143,0,6,4,0.03125,0,0,3,8,1,0,4,0
44,0,2,5,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
95,0,3,688,22,0.8344074879,2,0,2,0.8571428571,0,4,4,0,0,3,9,5,1,0,1,0
6,0,1,115,5,0,1,0,1,1,0,0,0,0.052173913,0,0,7,2,2,0,1,0
32,0,5,10,3,0.9182958341,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,0
39,0,6,223,25,0.6343095546,3,0,3,0.4,0,2,3,0.1783682901,0,1,4,3,0,1,3,0
463,0.1664835165,1,14614,159,0.969800419,3,0,3,0.875,0,1,1,0.0042342475,0,16,87,6,2,0,2,0
1036,0.162803844,67,1013,41,0.9415888979,6,0,6,0.6111111111,0,7,7,0.0110615079,0,5,25,22,2,0,2,2
62,0.064516129,1,8,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2171,0.1645716154,75,2101,90,0.7780594509,6,0,6,0.3333333333,0,4,6,0.0014880952,0,7,51,10,1,1,2.5,1
1013,0.0364963504,28,375,22,0.913949488,3,0,3,0.6666666667,0,3,2,0.0222222222,0,0,7,2,1,0,1,0
140,0.1889204545,13,58,5,0.9709505945,2,0,2,0.5,0,1,1,0.0588235294,5.4977941176,0,1,2,0,0,1,0
4584,0.0357142857,136,157,50,0.8621718783,8,0,8,0.3846153846,0,6,10,0.0882352941,0,0,17,8,2,0,1,0
1731,0.1277173913,15,6249,206,0.8333420738,8,4,4,0.4848484848,0,14,28,0.0028129451,0,19,126,12,2,0,2,1
132,0.1163682864,4,3,2,1,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,1
38,0,14,14,2,0,1,0,1,1,0,0,0,0.0714285714,0,0,2,2,2,0,1,0
23,0.1,2,438,25,0.9895875212,2,0,2,0.8,0,1,1,0.0098471223,0,1,10,3,2,0,2.5,0
2810,0.1032460809,80,6332,260,0.8934275248,8,3,5,0.3783783784,1,4,16,0.0188696039,0,13,189,12,2,1,2,0
222,0.201823493,20,470,10,0.9709505945,2,0,2,0.6666666667,0,1,3,0.0407137907,0,2,4,1,1,0,1.5,1
192,0.03125,28,24,9,0.8783471048,3,0,3,0.3333333333,0,2,2,0,0,0,4,3,1,0,1,0
873,0.1651785714,87,578,106,0.7926773976,6,0,6,0.3636363636,0,3,6,0.0331688596,0,0,11,9,0,0,1,0
275,0.2041380029,20,521,25,0.998845536,5,0,5,0.2222222222,0,1,5,0.0303613054,0,2,14,7,2,2,5.5,0
326,0.1554252199,15,94,13,0.6760150509,3,0,3,0.5,0,1,3,0.038647343,0,2,24,6,2,0,1,0
2528,0.0917431193,70,1972,106,0.9088225148,10,7,3,0.512195122,0,19,26,0.0083333333,0,8,52,10,1,0,1,3
2594,0.1481481481,135,11343,315,0.8401747921,19,15,4,0.2222222222,2,16,26,0.0045425049,0,28,141,40,1,5,1,1
178,0.0449438202,3,1042,9,0,3,0,3,0.3333333333,0,2,2,0.0019193858,0,0,1,5,1,0,3,0
168,0.1130952381,4,10,5,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
196,0.0467836257,7,14,7,0.8631205686,2,0,2,0.5,0,2,2,0,0,0,0,0,0,0,1,0
494,0,18,5572,77,0.8986227682,2,0,2,0.9375,1,3,6,0.0055263577,0,5,38,5,2,0,2,1
899,0.1506276151,37,1123,71,0.8608766104,11,0,11,0.2105263158,0,13,9,0,0,2,22,9,1,0,2,0
3855,0.1494845361,224,6157,201,0.7922405136,10,6,4,0.4375,0,21,34,0.022556391,0,6,88,10,1,2,1,2
345,0.1063829787,22,767,47,0.8489462922,4,0,4,0.375,0,1,3,0.1304347826,0,1,23,8,1,0,2,0
49,0.1208333333,10,44,12,1,1,0,1,1,0,0,0,0.34375,927.0102678571,0,4,1,1,0,1,0
2121,0.0895522388,102,4979,161,0.9004565278,16,9,7,0.2037037037,0,20,32,0.0106382979,0,7,57,19,1,0,2,2
2449,0.0982795699,181,1750,157,0.8397369066,14,9,5,0.2272727273,2,18,27,0.0164748753,0,1,83,23,1,0,1,1
384,0.141221374,47,154,28,0.820084863,3,0,3,0.5,1,2,3,0.0333333333,0.1064583333,0,8,3,1,0,2,0
143,0.1118881119,4,14,4,0,2,0,2,0.5,0,1,1,0.0714285714,0,0,2,2,2,0,2,0
422,0.1017995766,35,286,45,0.8625123999,5,0,5,0.4285714286,0,3,2,0.0289495451,0,2,21,12,2,0,1,1
72,0.2890938252,38,33,10,1,3,0,3,0.3333333333,0,1,1,0.0217391304,0,0,3,2,0,0,1.5,0
337,0.1438668058,26,940,24,0.8112781245,4,0,4,0.3333333333,0,2,1,0.0058078109,66.9671071953,1,7,4,2,1,3.5,0
308,0.0984251969,19,34,6,1,1,0,1,1,0,0,2,0.0755555556,0,0,2,1,1,0,1,0
895,0.0885150519,14,1948,88,0.8465596342,5,1,4,0.4571428571,0,7,21,0.0075709999,0,8,65,9,2,0,2.5,1
150,0.18,6,70,6,0,2,0,2,0.5,0,1,0,0.0142857143,0,0,4,5,2,0,2,0
116,0.075392479,1,1777,26,1,1,0,1,1,0,0,0,0.0025001688,0,2,12,3,2,0,2,0
297,0.1582491582,24,136,8,0,2,0,2,0.5,0,1,2,0.0147058824,0,0,2,4,2,0,2,0
966,0.1996822034,38,1019,27,0.9543447425,3,0,3,0.5714285714,0,1,6,0.0759233926,0,1,8,3,1,0,1,0
474,0.1702898551,13,1055,18,0.9854122528,2,0,2,0.6,0,1,3,0.0247193107,9.5544354839,1,9,5,1,0,1,2
4,0.25,0,29,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
364,0.0744047619,14,1410,52,0.9612366047,5,0,5,0.5,0,6,7,0.0190648723,0,7,30,6,2,0,9,0
1097,0.1114306785,28,1338,67,0.7677135895,5,0,5,0.4545454545,0,9,19,0,0,3,19,6,0,0,2,1
2756,0.1294839641,137,6639,291,0.8605427916,25,21,4,0.2615384615,1,24,32,0,0,13,108,54,1,0,1,2
101,0.1764705882,19,2000,40,0.9473534023,4,0,4,0.5,0,3,4,0.01,0,2,27,9,4,1,3,0
2181,0.0670391061,109,617,64,0.5797115566,5,3,2,0.72,2,3,20,0,0,0,49,13,0,0,1,1
114,0.049382716,7,60,10,0.4689955936,3,0,3,0.3333333333,0,2,1,0.1166666667,0,0,4,2,0,0,2,0
7240,0.1030161515,403,24376,858,0.8666752943,26,21,5,0.2431192661,0,39,173,0,0,12,207,31,0,22,2,9
360,0.0930232558,23,947,52,0.8345724445,4,0,4,0.5454545455,0,1,2,0.0333333333,0,6,46,6,2,4,3,0
227,0.0697674419,18,34,4,0.9463946304,2,0,2,0.6666666667,0,2,3,0,0,0,1,1,0,0,1,1
151,0.1721854305,4,642,34,0,3,0,3,0.3333333333,0,1,1,0.0295950156,0,5,24,6,4,0,3,0
873,0.0571428571,34,752,48,0.8394416375,2,0,2,0.8888888889,0,7,6,0,0,0,1,1,0,0,2,0
42,0.1666666667,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
218,0.1559633028,10,53,9,0,2,0,2,0.5,0,0,0,0.0283018868,0,0,5,2,2,0,2,0
685,0.1570247934,42,2197,125,0.9526645818,3,0,3,0.5789473684,0,8,14,0.0075757576,0,5,58,13,2,0,2,1
174,0.052532124,28,48,10,0.7219280949,3,0,3,0.5,0,3,4,0,0,0,0,0,0,0,2,1
2084,0.1102362205,161,2574,51,0.9178409665,9,0,9,0.25,0,5,6,0.0019038553,0,3,16,15,1,0,1,0
760,0.038365521,20,226,46,0.6089994564,6,0,6,0.4166666667,0,3,7,0,0,0,19,9,1,0,1,0
72,0.1034482759,2,70,14,1,1,0,1,1,0,0,0,0.0297619048,0,0,4,2,2,0,1,0
844,0.0821917808,4,8437,116,0.9119048906,2,1,1,0.9583333333,0,3,10,0.0012573345,0,12,27,2,1,0,4,0
18,0.0416666667,1,629,26,1,1,0,1,1,0,0,0,0.0559233923,0,0,22,4,4,0,1,3
